dataset_pid,dataset_pid_url,dataset_url,publication_date,dataset_version_number,dataset_version_create_time,dataverse_collection_alias,topicClassValue,topicClassVocab,topicClassVocabURI,keywordValue,keywordTermURI,keywordVocabulary,keywordVocabularyURI
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Streptococcus pneumoniae,,MeSH,http://id.nlm.nih.gov/mesh/D013296
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Staphylococcus aureus,,MeSH,http://id.nlm.nih.gov/mesh/D013211
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Salmonella,,MeSH,http://id.nlm.nih.gov/mesh/D012475
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Klebsiella pneumoniae,,MeSH,http://id.nlm.nih.gov/mesh/D007711
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Escherichia coli,,MeSH,http://id.nlm.nih.gov/mesh/D004926
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Acinetobacter baumannii,,MeSH,http://id.nlm.nih.gov/mesh/D040981
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Meningitis,,MeSH,http://id.nlm.nih.gov/mesh/D008581
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Pneumonia,,MeSH,http://id.nlm.nih.gov/mesh/D011014
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Sepsis,,MeSH,http://id.nlm.nih.gov/mesh/D018805
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,Community-Acquired Infections,,MeSH,http://id.nlm.nih.gov/mesh/D017714
doi:10.7910/DVN/RDZS77,https://doi.org/10.7910/DVN/RDZS77,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RDZS77,,DRAFT,2023-09-20T12:13:48Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Melioidosis,,MeSH,http://id.nlm.nih.gov/mesh/D008554
doi:10.7910/DVN/RDZS77,https://doi.org/10.7910/DVN/RDZS77,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RDZS77,,DRAFT,2023-09-20T12:13:48Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Pneumonia,,MeSH,http://id.nlm.nih.gov/mesh/D011014
doi:10.7910/DVN/RDZS77,https://doi.org/10.7910/DVN/RDZS77,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RDZS77,,DRAFT,2023-09-20T12:13:48Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Burkholderia pseudomallei,,MeSH,http://id.nlm.nih.gov/mesh/D016957
doi:10.7910/DVN/RDZS77,https://doi.org/10.7910/DVN/RDZS77,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RDZS77,,DRAFT,2023-09-20T12:13:48Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Rapid Diagnostic Tests,,MeSH,http://id.nlm.nih.gov/mesh/D000092025
doi:10.7910/DVN/RDZS77,https://doi.org/10.7910/DVN/RDZS77,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RDZS77,,DRAFT,2023-09-20T12:13:48Z,MORU,Pneumonia,MeSH,http://id.nlm.nih.gov/mesh/D011014,Melioidosis,,MeSH,http://id.nlm.nih.gov/mesh/D008554
doi:10.7910/DVN/RDZS77,https://doi.org/10.7910/DVN/RDZS77,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RDZS77,,DRAFT,2023-09-20T12:13:48Z,MORU,Pneumonia,MeSH,http://id.nlm.nih.gov/mesh/D011014,Pneumonia,,MeSH,http://id.nlm.nih.gov/mesh/D011014
doi:10.7910/DVN/RDZS77,https://doi.org/10.7910/DVN/RDZS77,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RDZS77,,DRAFT,2023-09-20T12:13:48Z,MORU,Pneumonia,MeSH,http://id.nlm.nih.gov/mesh/D011014,Burkholderia pseudomallei,,MeSH,http://id.nlm.nih.gov/mesh/D016957
doi:10.7910/DVN/RDZS77,https://doi.org/10.7910/DVN/RDZS77,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RDZS77,,DRAFT,2023-09-20T12:13:48Z,MORU,Pneumonia,MeSH,http://id.nlm.nih.gov/mesh/D011014,Rapid Diagnostic Tests,,MeSH,http://id.nlm.nih.gov/mesh/D000092025
doi:10.7910/DVN/RLBVN7,https://doi.org/10.7910/DVN/RLBVN7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RLBVN7,,DRAFT,2023-09-18T07:10:50Z,MORU,"Malaria, Cerebral",MeSH,http://id.nlm.nih.gov/mesh/D016779,Coma,,MeSH,http://id.nlm.nih.gov/mesh/D003128
doi:10.7910/DVN/RLBVN7,https://doi.org/10.7910/DVN/RLBVN7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RLBVN7,,DRAFT,2023-09-18T07:10:50Z,MORU,"Malaria, Cerebral",MeSH,http://id.nlm.nih.gov/mesh/D016779,"Malaria, Cerebral",,MeSH,http://id.nlm.nih.gov/mesh/D016779
doi:10.7910/DVN/RLBVN7,https://doi.org/10.7910/DVN/RLBVN7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RLBVN7,,DRAFT,2023-09-18T07:10:50Z,MORU,"Malaria, Cerebral",MeSH,http://id.nlm.nih.gov/mesh/D016779,Pneumonia,,MeSH,http://id.nlm.nih.gov/mesh/D011014
doi:10.7910/DVN/RPIBGC,https://doi.org/10.7910/DVN/RPIBGC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RPIBGC,,DRAFT,2023-11-16T03:11:40Z,MORU,Critical Care,MeSH,http://id.nlm.nih.gov/mesh/D003422,Implementation Science,,MeSH,http://id.nlm.nih.gov/mesh/D000077626
doi:10.7910/DVN/RPIBGC,https://doi.org/10.7910/DVN/RPIBGC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RPIBGC,,DRAFT,2023-11-16T03:11:40Z,MORU,Critical Care,MeSH,http://id.nlm.nih.gov/mesh/D003422,Critical Care,,MeSH,http://id.nlm.nih.gov/mesh/D003422
doi:10.7910/DVN/RPIBGC,https://doi.org/10.7910/DVN/RPIBGC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RPIBGC,,DRAFT,2023-11-16T03:11:40Z,MORU,Critical Care,MeSH,http://id.nlm.nih.gov/mesh/D003422,Intensive Care Units,,MeSH,http://id.nlm.nih.gov/mesh/D007362
doi:10.7910/DVN/RPIBGC,https://doi.org/10.7910/DVN/RPIBGC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RPIBGC,,DRAFT,2023-11-16T03:11:40Z,MORU,Critical Care,MeSH,http://id.nlm.nih.gov/mesh/D003422,Stakeholder Participation,,MeSH,http://id.nlm.nih.gov/mesh/D000073597
doi:10.7910/DVN/RT5UFH,https://doi.org/10.7910/DVN/RT5UFH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RT5UFH,,DRAFT,2023-08-14T16:26:18Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/RT5UFH,https://doi.org/10.7910/DVN/RT5UFH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RT5UFH,,DRAFT,2023-08-14T16:26:18Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Disease Hotspot,,MeSH,http://id.nlm.nih.gov/mesh/D000086822
doi:10.7910/DVN/RT5UFH,https://doi.org/10.7910/DVN/RT5UFH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RT5UFH,,DRAFT,2023-08-14T16:26:18Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Spatial Regression,,MeSH,http://id.nlm.nih.gov/mesh/D000068916
doi:10.7910/DVN/RT5UFH,https://doi.org/10.7910/DVN/RT5UFH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RT5UFH,,DRAFT,2023-08-14T16:26:18Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Cluster Analysis,,MeSH,http://id.nlm.nih.gov/mesh/D016000
doi:10.7910/DVN/TAKWHV,https://doi.org/10.7910/DVN/TAKWHV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TAKWHV,,DRAFT,2023-06-26T04:18:38Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Artemether, Lumefantrine Drug Combination",,MeSH,http://id.nlm.nih.gov/mesh/D000077611
doi:10.7910/DVN/TAKWHV,https://doi.org/10.7910/DVN/TAKWHV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TAKWHV,,DRAFT,2023-06-26T04:18:38Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/TAKWHV,https://doi.org/10.7910/DVN/TAKWHV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TAKWHV,,DRAFT,2023-06-26T04:18:38Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Plasmodium falciparum Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/TAKWHV,https://doi.org/10.7910/DVN/TAKWHV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TAKWHV,,DRAFT,2023-06-26T04:18:38Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Amodiaquine,,MeSH,http://id.nlm.nih.gov/mesh/D000655
doi:10.7910/DVN/TAKWHV,https://doi.org/10.7910/DVN/TAKWHV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TAKWHV,,DRAFT,2023-06-26T04:18:38Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Artemisinins,,MeSH,http://id.nlm.nih.gov/mesh/D037621
doi:10.7910/DVN/TAKWHV,https://doi.org/10.7910/DVN/TAKWHV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TAKWHV,,DRAFT,2023-06-26T04:18:38Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Antimalarials,,MeSH,http://id.nlm.nih.gov/mesh/D000962
doi:10.7910/DVN/TRKI4Z,https://doi.org/10.7910/DVN/TRKI4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TRKI4Z,,DRAFT,2023-08-08T06:58:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/TRKI4Z,https://doi.org/10.7910/DVN/TRKI4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TRKI4Z,,DRAFT,2023-08-08T06:58:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Primaquine,,MeSH,http://id.nlm.nih.gov/mesh/D011319
doi:10.7910/DVN/TRKI4Z,https://doi.org/10.7910/DVN/TRKI4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TRKI4Z,,DRAFT,2023-08-08T06:58:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Mass Drug Administration,,MeSH,http://id.nlm.nih.gov/mesh/D000074381
doi:10.7910/DVN/TRKI4Z,https://doi.org/10.7910/DVN/TRKI4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TRKI4Z,,DRAFT,2023-08-08T06:58:55Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Dihydroartemisinin-piperaquine,,,
doi:10.7910/DVN/TVOMEP,https://doi.org/10.7910/DVN/TVOMEP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVOMEP,,DRAFT,2023-10-17T02:37:11Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Ethics,,MeSH,http://id.nlm.nih.gov/mesh/D004989
doi:10.7910/DVN/TVOMEP,https://doi.org/10.7910/DVN/TVOMEP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVOMEP,,DRAFT,2023-10-17T02:37:11Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/TVOMEP,https://doi.org/10.7910/DVN/TVOMEP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVOMEP,,DRAFT,2023-10-17T02:37:11Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Social Factors,,MeSH,http://id.nlm.nih.gov/mesh/D000083663
doi:10.7910/DVN/TXKRIV,https://doi.org/10.7910/DVN/TXKRIV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TXKRIV,,DRAFT,2023-09-12T04:20:00Z,MORU,,,,Pharmacokinetics,,MeSH,http://id.nlm.nih.gov/mesh/D010599
doi:10.7910/DVN/TXKRIV,https://doi.org/10.7910/DVN/TXKRIV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TXKRIV,,DRAFT,2023-09-12T04:20:00Z,MORU,,,,Drug Combinations,,MeSH,http://id.nlm.nih.gov/mesh/D004338
doi:10.7910/DVN/TXKRIV,https://doi.org/10.7910/DVN/TXKRIV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TXKRIV,,DRAFT,2023-09-12T04:20:00Z,MORU,,,,Glucosephosphate Dehydrogenase,,MeSH,http://id.nlm.nih.gov/mesh/D005954
doi:10.7910/DVN/TXKRIV,https://doi.org/10.7910/DVN/TXKRIV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TXKRIV,,DRAFT,2023-09-12T04:20:00Z,MORU,,,,"Artemether, Lumefantrine Drug Combination",,MeSH,http://id.nlm.nih.gov/mesh/D000077611
doi:10.7910/DVN/TXKRIV,https://doi.org/10.7910/DVN/TXKRIV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TXKRIV,,DRAFT,2023-09-12T04:20:00Z,MORU,,,,Amodiaquine,,MeSH,http://id.nlm.nih.gov/mesh/D000655
doi:10.7910/DVN/TXKRIV,https://doi.org/10.7910/DVN/TXKRIV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TXKRIV,,DRAFT,2023-09-12T04:20:00Z,MORU,,,,Primaquine,,MeSH,http://id.nlm.nih.gov/mesh/D011319
doi:10.7910/DVN/UI4BFN,https://doi.org/10.7910/DVN/UI4BFN,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UI4BFN,,DRAFT,2023-08-11T03:26:53Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/UI4BFN,https://doi.org/10.7910/DVN/UI4BFN,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UI4BFN,,DRAFT,2023-08-11T03:26:53Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Acidosis,,MeSH,http://id.nlm.nih.gov/mesh/D000138
doi:10.7910/DVN/UI4BFN,https://doi.org/10.7910/DVN/UI4BFN,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UI4BFN,,DRAFT,2023-08-11T03:26:53Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Metabolomics,,MeSH,http://id.nlm.nih.gov/mesh/D055432
doi:10.7910/DVN/USSSI1,https://doi.org/10.7910/DVN/USSSI1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/USSSI1,,DRAFT,2023-08-15T04:32:44Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Scrub Typhus,,MeSH,http://id.nlm.nih.gov/mesh/D012612
doi:10.7910/DVN/USSSI1,https://doi.org/10.7910/DVN/USSSI1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/USSSI1,,DRAFT,2023-08-15T04:32:44Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,"Typhus, Endemic Flea-Borne",,MeSH,http://id.nlm.nih.gov/mesh/D014437
doi:10.7910/DVN/USSSI1,https://doi.org/10.7910/DVN/USSSI1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/USSSI1,,DRAFT,2023-08-15T04:32:44Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Dengue Virus,,MeSH,http://id.nlm.nih.gov/mesh/D003716
doi:10.7910/DVN/USSSI1,https://doi.org/10.7910/DVN/USSSI1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/USSSI1,,DRAFT,2023-08-15T04:32:44Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Enzyme-Linked Immunosorbent Assay,,MeSH,http://id.nlm.nih.gov/mesh/D004797
doi:10.7910/DVN/UUDS91,https://doi.org/10.7910/DVN/UUDS91,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UUDS91,,DRAFT,2023-08-04T05:51:46Z,MORU,"Hyperbilirubinemia, Neonatal",MeSH,http://id.nlm.nih.gov/mesh/D051556,"Jaundice, Neonatal",,MeSH,http://id.nlm.nih.gov/mesh/D007567
doi:10.7910/DVN/UUDS91,https://doi.org/10.7910/DVN/UUDS91,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UUDS91,,DRAFT,2023-08-04T05:51:46Z,MORU,"Hyperbilirubinemia, Neonatal",MeSH,http://id.nlm.nih.gov/mesh/D051556,"Hyperbilirubinemia, Neonatal",,MeSH,http://id.nlm.nih.gov/mesh/D051556
doi:10.7910/DVN/UUDS91,https://doi.org/10.7910/DVN/UUDS91,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UUDS91,,DRAFT,2023-08-04T05:51:46Z,MORU,"Hyperbilirubinemia, Neonatal",MeSH,http://id.nlm.nih.gov/mesh/D051556,Bilirubin,,MeSH,http://id.nlm.nih.gov/mesh/D001663
doi:10.7910/DVN/UUDS91,https://doi.org/10.7910/DVN/UUDS91,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UUDS91,,DRAFT,2023-08-04T05:51:46Z,MORU,"Hyperbilirubinemia, Neonatal",MeSH,http://id.nlm.nih.gov/mesh/D051556,Glucosephosphate Dehydrogenase Deficiency,,MeSH,http://id.nlm.nih.gov/mesh/D005955
doi:10.7910/DVN/UUDS91,https://doi.org/10.7910/DVN/UUDS91,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UUDS91,,DRAFT,2023-08-04T05:51:46Z,MORU,"Hyperbilirubinemia, Neonatal",MeSH,http://id.nlm.nih.gov/mesh/D051556,Blood Group Incompatibility,,MeSH,http://id.nlm.nih.gov/mesh/D001787
doi:10.7910/DVN/UUDS91,https://doi.org/10.7910/DVN/UUDS91,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UUDS91,,DRAFT,2023-08-04T05:51:46Z,MORU,"Hyperbilirubinemia, Neonatal",MeSH,http://id.nlm.nih.gov/mesh/D051556,Neonatal Sepsis,,MeSH,http://id.nlm.nih.gov/mesh/D000071074
doi:10.7910/DVN/UUDS91,https://doi.org/10.7910/DVN/UUDS91,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/UUDS91,,DRAFT,2023-08-04T05:51:46Z,MORU,"Hyperbilirubinemia, Neonatal",MeSH,http://id.nlm.nih.gov/mesh/D051556,"Infant, Premature",,MeSH,http://id.nlm.nih.gov/mesh/D007234
doi:10.7910/DVN/V2386C,https://doi.org/10.7910/DVN/V2386C,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/V2386C,,DRAFT,2023-08-23T06:55:13Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Scrub Typhus,,MeSH,http://id.nlm.nih.gov/mesh/D012612
doi:10.7910/DVN/V2386C,https://doi.org/10.7910/DVN/V2386C,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/V2386C,,DRAFT,2023-08-23T06:55:13Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Immunoglobulin M,,MeSH,http://id.nlm.nih.gov/mesh/D007075
doi:10.7910/DVN/V2386C,https://doi.org/10.7910/DVN/V2386C,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/V2386C,,DRAFT,2023-08-23T06:55:13Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,T-Lymphocytes,,MeSH,http://id.nlm.nih.gov/mesh/D013601
doi:10.7910/DVN/W2IK4B,https://doi.org/10.7910/DVN/W2IK4B,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/W2IK4B,,DRAFT,2023-07-11T03:08:00Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/W2IK4B,https://doi.org/10.7910/DVN/W2IK4B,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/W2IK4B,,DRAFT,2023-07-11T03:08:00Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Artesunate,,MeSH,http://id.nlm.nih.gov/mesh/D000077332
doi:10.7910/DVN/W2IK4B,https://doi.org/10.7910/DVN/W2IK4B,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/W2IK4B,,DRAFT,2023-07-11T03:08:00Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Mefloquine,,MeSH,http://id.nlm.nih.gov/mesh/D015767
doi:10.7910/DVN/WD0GD4,https://doi.org/10.7910/DVN/WD0GD4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD0GD4,,DRAFT,2023-08-08T04:19:41Z,MORU,Pregnancy in Adolescence,MeSH,http://id.nlm.nih.gov/mesh/D011253,Pregnancy in Adolescence,,MeSH,http://id.nlm.nih.gov/mesh/D011253
doi:10.7910/DVN/WD0GD4,https://doi.org/10.7910/DVN/WD0GD4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD0GD4,,DRAFT,2023-08-08T04:19:41Z,MORU,Pregnancy in Adolescence,MeSH,http://id.nlm.nih.gov/mesh/D011253,Refugees,,MeSH,http://id.nlm.nih.gov/mesh/D012036
doi:10.7910/DVN/WD0GD4,https://doi.org/10.7910/DVN/WD0GD4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD0GD4,,DRAFT,2023-08-08T04:19:41Z,MORU,Pregnancy in Adolescence,MeSH,http://id.nlm.nih.gov/mesh/D011253,Transients and Migrants,,MeSH,http://id.nlm.nih.gov/mesh/D014171
doi:10.7910/DVN/WD0GD4,https://doi.org/10.7910/DVN/WD0GD4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD0GD4,,DRAFT,2023-08-08T04:19:41Z,MORU,Pregnancy in Adolescence,MeSH,http://id.nlm.nih.gov/mesh/D011253,Reproductive Health,,MeSH,http://id.nlm.nih.gov/mesh/D060728
doi:10.7910/DVN/WD0GD4,https://doi.org/10.7910/DVN/WD0GD4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD0GD4,,DRAFT,2023-08-08T04:19:41Z,MORU,Pregnancy in Adolescence,MeSH,http://id.nlm.nih.gov/mesh/D011253,Sexual Health,,MeSH,http://id.nlm.nih.gov/mesh/D000074384
doi:10.7910/DVN/WD0GD4,https://doi.org/10.7910/DVN/WD0GD4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD0GD4,,DRAFT,2023-08-08T04:19:41Z,MORU,Pregnancy in Adolescence,MeSH,http://id.nlm.nih.gov/mesh/D011253,Contraception,,MeSH,http://id.nlm.nih.gov/mesh/D003267
