persistent_id,persistentUrl,dataverse_name,dataverse_alias,publication_date
hdl:1902.29/C-70,https://hdl.handle.net/1902.29/C-70,1970 U.S. Census Data Dataverse,census,2013-06-18T00:00:00Z
hdl:1902.29/C-110,https://hdl.handle.net/1902.29/C-110,1970 U.S. Census Data Dataverse,census,2013-06-18T00:00:00Z
hdl:1902.29/C-66,https://hdl.handle.net/1902.29/C-66,1970 U.S. Census Data Dataverse,census,2013-06-18T00:00:00Z
hdl:1902.29/C-103,https://hdl.handle.net/1902.29/C-103,1970 U.S. Census Data Dataverse,census,2013-06-18T00:00:00Z
hdl:1902.29/C-19911,https://hdl.handle.net/1902.29/C-19911,1970 U.S. Census Data Dataverse,census,2013-06-18T00:00:00Z
hdl:1902.29/C-19915,https://hdl.handle.net/1902.29/C-19915,1970 U.S. Census Data Dataverse,census,2013-06-18T00:00:00Z
hdl:1902.29/D-31618,https://hdl.handle.net/1902.29/D-31618,National Network of State Polls Dataverse,nnsp,2013-06-18T00:00:00Z
hdl:1902.29/D-33360,https://hdl.handle.net/1902.29/D-33360,National Network of State Polls Dataverse,nnsp,2013-06-18T00:00:00Z
hdl:1902.29/D-918,https://hdl.handle.net/1902.29/D-918,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-917,https://hdl.handle.net/1902.29/D-917,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-33366,https://hdl.handle.net/1902.29/D-33366,National Network of State Polls Dataverse,nnsp,2013-06-18T00:00:00Z
hdl:1902.29/D-31478,https://hdl.handle.net/1902.29/D-31478,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-31480,https://hdl.handle.net/1902.29/D-31480,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-31482,https://hdl.handle.net/1902.29/D-31482,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-31474,https://hdl.handle.net/1902.29/D-31474,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-921,https://hdl.handle.net/1902.29/D-921,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-33348,https://hdl.handle.net/1902.29/D-33348,National Network of State Polls Dataverse,nnsp,2013-06-18T00:00:00Z
hdl:1902.29/D-31473,https://hdl.handle.net/1902.29/D-31473,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-923,https://hdl.handle.net/1902.29/D-923,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-31477,https://hdl.handle.net/1902.29/D-31477,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-31479,https://hdl.handle.net/1902.29/D-31479,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-31481,https://hdl.handle.net/1902.29/D-31481,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-31483,https://hdl.handle.net/1902.29/D-31483,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-922,https://hdl.handle.net/1902.29/D-922,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/D-31619,https://hdl.handle.net/1902.29/D-31619,National Network of State Polls Dataverse,nnsp,2013-06-18T00:00:00Z
hdl:1902.29/D-31620,https://hdl.handle.net/1902.29/D-31620,National Network of State Polls Dataverse,nnsp,2013-06-18T00:00:00Z
hdl:1902.29/D-33356,https://hdl.handle.net/1902.29/D-33356,National Network of State Polls Dataverse,nnsp,2013-06-18T00:00:00Z
hdl:1902.29/D-924,https://hdl.handle.net/1902.29/D-924,UNC-Restricted Data Dataverse,uncdata,2013-06-18T00:00:00Z
hdl:1902.29/11417,https://hdl.handle.net/1902.29/11417,Citizen Soldier Support Program Dataverse,CSSP,2013-06-17T00:00:00Z
hdl:1902.29/11414,https://hdl.handle.net/1902.29/11414,Citizen Soldier Support Program Dataverse,CSSP,2013-06-17T00:00:00Z
hdl:1902.29/D-30364,https://hdl.handle.net/1902.29/D-30364,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30360,https://hdl.handle.net/1902.29/D-30360,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30356,https://hdl.handle.net/1902.29/D-30356,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30357,https://hdl.handle.net/1902.29/D-30357,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30353,https://hdl.handle.net/1902.29/D-30353,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30362,https://hdl.handle.net/1902.29/D-30362,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30366,https://hdl.handle.net/1902.29/D-30366,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30351,https://hdl.handle.net/1902.29/D-30351,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30363,https://hdl.handle.net/1902.29/D-30363,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30358,https://hdl.handle.net/1902.29/D-30358,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30354,https://hdl.handle.net/1902.29/D-30354,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30361,https://hdl.handle.net/1902.29/D-30361,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30365,https://hdl.handle.net/1902.29/D-30365,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30350,https://hdl.handle.net/1902.29/D-30350,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30355,https://hdl.handle.net/1902.29/D-30355,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30352,https://hdl.handle.net/1902.29/D-30352,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30359,https://hdl.handle.net/1902.29/D-30359,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-30367,https://hdl.handle.net/1902.29/D-30367,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31077,https://hdl.handle.net/1902.29/D-31077,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31079,https://hdl.handle.net/1902.29/D-31079,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31078,https://hdl.handle.net/1902.29/D-31078,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31072,https://hdl.handle.net/1902.29/D-31072,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31073,https://hdl.handle.net/1902.29/D-31073,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31081,https://hdl.handle.net/1902.29/D-31081,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31080,https://hdl.handle.net/1902.29/D-31080,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31082,https://hdl.handle.net/1902.29/D-31082,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31074,https://hdl.handle.net/1902.29/D-31074,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31087,https://hdl.handle.net/1902.29/D-31087,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31086,https://hdl.handle.net/1902.29/D-31086,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31088,https://hdl.handle.net/1902.29/D-31088,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31084,https://hdl.handle.net/1902.29/D-31084,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31085,https://hdl.handle.net/1902.29/D-31085,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31083,https://hdl.handle.net/1902.29/D-31083,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31090,https://hdl.handle.net/1902.29/D-31090,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/D-31089,https://hdl.handle.net/1902.29/D-31089,National Network of State Polls Dataverse,nnsp,2013-06-17T00:00:00Z
hdl:1902.29/H-881026,https://hdl.handle.net/1902.29/H-881026,Louis Harris Data Center Dataverse,harris,2013-06-17T00:00:00Z
hdl:1902.29/H-881207,https://hdl.handle.net/1902.29/H-881207,Louis Harris Data Center Dataverse,harris,2013-06-17T00:00:00Z
hdl:1902.29/H-922016,https://hdl.handle.net/1902.29/H-922016,Louis Harris Data Center Dataverse,harris,2013-06-17T00:00:00Z
hdl:1902.29/11413,https://hdl.handle.net/1902.29/11413,Citizen Soldier Support Program Dataverse,CSSP,2013-06-14T00:00:00Z
hdl:1902.29/11411,https://hdl.handle.net/1902.29/11411,Citizen Soldier Support Program Dataverse,CSSP,2013-06-14T00:00:00Z
hdl:1902.29/11405,https://hdl.handle.net/1902.29/11405,Citizen Soldier Support Program Dataverse,CSSP,2013-06-14T00:00:00Z
hdl:1902.29/11404,https://hdl.handle.net/1902.29/11404,Citizen Soldier Support Program Dataverse,CSSP,2013-06-14T00:00:00Z
hdl:1902.29/D-31107,https://hdl.handle.net/1902.29/D-31107,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31105,https://hdl.handle.net/1902.29/D-31105,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31106,https://hdl.handle.net/1902.29/D-31106,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-33412-BASE,https://hdl.handle.net/1902.29/D-33412-BASE,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-33412-CONT1,https://hdl.handle.net/1902.29/D-33412-CONT1,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-33412-CONT4,https://hdl.handle.net/1902.29/D-33412-CONT4,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-932,https://hdl.handle.net/1902.29/D-932,UNC-Restricted Data Dataverse,uncdata,2013-06-14T00:00:00Z
hdl:1902.29/D-31094,https://hdl.handle.net/1902.29/D-31094,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31096,https://hdl.handle.net/1902.29/D-31096,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31095,https://hdl.handle.net/1902.29/D-31095,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31099,https://hdl.handle.net/1902.29/D-31099,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31100,https://hdl.handle.net/1902.29/D-31100,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31101,https://hdl.handle.net/1902.29/D-31101,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-931,https://hdl.handle.net/1902.29/D-931,UNC-Restricted Data Dataverse,uncdata,2013-06-14T00:00:00Z
hdl:1902.29/D-31109,https://hdl.handle.net/1902.29/D-31109,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31108,https://hdl.handle.net/1902.29/D-31108,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31098,https://hdl.handle.net/1902.29/D-31098,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-928,https://hdl.handle.net/1902.29/D-928,UNC-Restricted Data Dataverse,uncdata,2013-06-14T00:00:00Z
hdl:1902.29/D-31092,https://hdl.handle.net/1902.29/D-31092,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31093,https://hdl.handle.net/1902.29/D-31093,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-33412-CONT2,https://hdl.handle.net/1902.29/D-33412-CONT2,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-33412-CONT3,https://hdl.handle.net/1902.29/D-33412-CONT3,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31103,https://hdl.handle.net/1902.29/D-31103,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31102,https://hdl.handle.net/1902.29/D-31102,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-31104,https://hdl.handle.net/1902.29/D-31104,National Network of State Polls Dataverse,nnsp,2013-06-14T00:00:00Z
hdl:1902.29/D-930,https://hdl.handle.net/1902.29/D-930,UNC-Restricted Data Dataverse,uncdata,2013-06-14T00:00:00Z
hdl:1902.29/11412,https://hdl.handle.net/1902.29/11412,Citizen Soldier Support Program Dataverse,CSSP,2013-06-13T00:00:00Z
hdl:1902.29/D-48,https://hdl.handle.net/1902.29/D-48,General Social Science Data Dataverse,odvn,2013-06-13T00:00:00Z
hdl:1902.29/11409,https://hdl.handle.net/1902.29/11409,Citizen Soldier Support Program Dataverse,CSSP,2013-06-13T00:00:00Z
hdl:1902.29/D-933,https://hdl.handle.net/1902.29/D-933,UNC-Restricted Data Dataverse,uncdata,2013-06-13T00:00:00Z
hdl:1902.29/11408,https://hdl.handle.net/1902.29/11408,Citizen Soldier Support Program Dataverse,CSSP,2013-06-12T00:00:00Z
hdl:1902.29/11387,https://hdl.handle.net/1902.29/11387,Citizen Soldier Support Program Dataverse,CSSP,2013-06-11T00:00:00Z
hdl:1902.29/11206,https://hdl.handle.net/1902.29/11206,Citizen Soldier Support Program Dataverse,CSSP,2013-06-11T00:00:00Z
hdl:1902.29/11208,https://hdl.handle.net/1902.29/11208,Citizen Soldier Support Program Dataverse,CSSP,2013-06-11T00:00:00Z
hdl:1902.29/11399,https://hdl.handle.net/1902.29/11399,Citizen Soldier Support Program Dataverse,CSSP,2013-06-11T00:00:00Z
hdl:1902.29/11403,https://hdl.handle.net/1902.29/11403,Citizen Soldier Support Program Dataverse,CSSP,2013-06-11T00:00:00Z
hdl:1902.29/11229,https://hdl.handle.net/1902.29/11229,Citizen Soldier Support Program Dataverse,CSSP,2013-06-10T00:00:00Z
hdl:1902.29/11164,https://hdl.handle.net/1902.29/11164,MEASURE Evaluation Dataverse,MEP3,2013-06-06T00:00:00Z
hdl:1902.29/11322,https://hdl.handle.net/1902.29/11322,MEASURE Evaluation Dataverse,MEP3,2013-06-06T00:00:00Z
hdl:1902.29/11211,https://hdl.handle.net/1902.29/11211,MEASURE Evaluation Dataverse,MEP3,2013-06-06T00:00:00Z
hdl:1902.29/11218,https://hdl.handle.net/1902.29/11218,MEASURE Evaluation Dataverse,MEP3,2013-06-06T00:00:00Z
hdl:1902.29/11224,https://hdl.handle.net/1902.29/11224,MEASURE Evaluation Dataverse,MEP3,2013-06-06T00:00:00Z
hdl:1902.29/10697,https://hdl.handle.net/1902.29/10697,MEASURE Evaluation Dataverse,MEP3,2013-06-06T00:00:00Z
hdl:1902.29/10706,https://hdl.handle.net/1902.29/10706,MEASURE Evaluation Dataverse,MEP3,2013-06-06T00:00:00Z
hdl:1902.29/H-881105,https://hdl.handle.net/1902.29/H-881105,Louis Harris Data Center Dataverse,harris,2013-05-23T00:00:00Z
hdl:1902.29/H-892014,https://hdl.handle.net/1902.29/H-892014,Louis Harris Data Center Dataverse,harris,2013-05-23T00:00:00Z
hdl:1902.29/11235,https://hdl.handle.net/1902.29/11235,University of Florida Dataverse,ufl,2013-04-29T00:00:00Z
hdl:1902.29/11289,https://hdl.handle.net/1902.29/11289,University of Florida Dataverse,ufl,2013-04-29T00:00:00Z
hdl:1902.29/11292,https://hdl.handle.net/1902.29/11292,University of Florida Dataverse,ufl,2013-04-29T00:00:00Z
hdl:1902.29/11293,https://hdl.handle.net/1902.29/11293,University of Florida Dataverse,ufl,2013-04-29T00:00:00Z
hdl:1902.29/11267,https://hdl.handle.net/1902.29/11267,University of Florida Dataverse,ufl,2013-04-29T00:00:00Z
hdl:1902.29/11294,https://hdl.handle.net/1902.29/11294,University of Florida Dataverse,ufl,2013-04-29T00:00:00Z
hdl:1902.29/11295,https://hdl.handle.net/1902.29/11295,University of Florida Dataverse,ufl,2013-04-29T00:00:00Z
hdl:1902.29/11281,https://hdl.handle.net/1902.29/11281,North Carolina Vital Statistics Dataverse,NCVITAL,2013-04-25T00:00:00Z
hdl:1902.29/11277,https://hdl.handle.net/1902.29/11277,University of Florida Dataverse,ufl,2013-04-24T00:00:00Z
hdl:1902.29/11266,https://hdl.handle.net/1902.29/11266,Monmouth Polling Institute Dataverse,mupolling,2013-04-19T00:00:00Z
hdl:1902.29/11212,https://hdl.handle.net/1902.29/11212,Citizen Soldier Support Program Dataverse,CSSP,2013-04-16T00:00:00Z
hdl:1902.29/11112,https://hdl.handle.net/1902.29/11112,IFDO Dataverse,ifdo,2013-04-03T00:00:00Z
hdl:1902.29/11210,https://hdl.handle.net/1902.29/11210,Western Carolina University Dataverse,WCU,2013-04-03T00:00:00Z
hdl:1902.29/11163,https://hdl.handle.net/1902.29/11163,Carleton College Dataverse,Carleton,2013-02-03T00:00:00Z
hdl:1902.29/11157,https://hdl.handle.net/1902.29/11157,Monmouth Polling Institute Dataverse,mupolling,2013-01-11T00:00:00Z
hdl:1902.29/11153,https://hdl.handle.net/1902.29/11153,Monmouth Polling Institute Dataverse,mupolling,2013-01-10T00:00:00Z
hdl:1902.29/11155,https://hdl.handle.net/1902.29/11155,Monmouth Polling Institute Dataverse,mupolling,2013-01-10T00:00:00Z
hdl:1902.29/11156,https://hdl.handle.net/1902.29/11156,Monmouth Polling Institute Dataverse,mupolling,2013-01-10T00:00:00Z
hdl:1902.29/11148,https://hdl.handle.net/1902.29/11148,East Carolina University Dataverse,ECU,2012-12-12T00:00:00Z
hdl:1902.29/11080,https://hdl.handle.net/1902.29/11080,University of North Carolina at Greensboro Dataverse,UNCG,2012-11-26T00:00:00Z
hdl:1902.29/11085,https://hdl.handle.net/1902.29/11085,University of North Carolina at Charlotte Library Data Collection Dataverse,UNCCdata,2012-11-19T00:00:00Z
hdl:1902.29/11131,https://hdl.handle.net/1902.29/11131,Monmouth Polling Institute Dataverse,mupolling,2012-11-16T00:00:00Z
hdl:1902.29/11132,https://hdl.handle.net/1902.29/11132,Monmouth Polling Institute Dataverse,mupolling,2012-11-16T00:00:00Z
hdl:1902.29/11113,https://hdl.handle.net/1902.29/11113,Monmouth Polling Institute Dataverse,mupolling,2012-11-16T00:00:00Z
hdl:1902.29/11129,https://hdl.handle.net/1902.29/11129,Monmouth Polling Institute Dataverse,mupolling,2012-11-16T00:00:00Z
hdl:1902.29/11130,https://hdl.handle.net/1902.29/11130,Monmouth Polling Institute Dataverse,mupolling,2012-11-16T00:00:00Z
hdl:1902.29/11125,https://hdl.handle.net/1902.29/11125,Monmouth Polling Institute Dataverse,mupolling,2012-11-16T00:00:00Z
hdl:1902.29/11091,https://hdl.handle.net/1902.29/11091,Monmouth Polling Institute Dataverse,mupolling,2012-11-15T00:00:00Z
hdl:1902.29/11122,https://hdl.handle.net/1902.29/11122,Monmouth Polling Institute Dataverse,mupolling,2012-11-15T00:00:00Z
hdl:1902.29/10830,https://hdl.handle.net/1902.29/10830,Monmouth Polling Institute Dataverse,mupolling,2012-11-15T00:00:00Z
hdl:1902.29/10875,https://hdl.handle.net/1902.29/10875,Monmouth Polling Institute Dataverse,mupolling,2012-11-15T00:00:00Z
hdl:1902.29/11115,https://hdl.handle.net/1902.29/11115,Monmouth Polling Institute Dataverse,mupolling,2012-11-15T00:00:00Z
hdl:1902.29/11123,https://hdl.handle.net/1902.29/11123,Monmouth Polling Institute Dataverse,mupolling,2012-11-15T00:00:00Z
hdl:1902.29/11110,https://hdl.handle.net/1902.29/11110,University of North Carolina at Charlotte Library Data Collection Dataverse,UNCCdata,2012-11-06T00:00:00Z
hdl:1902.29/10824,https://hdl.handle.net/1902.29/10824,Monmouth Polling Institute Dataverse,mupolling,2012-10-05T00:00:00Z
hdl:1902.29/H-15085,https://hdl.handle.net/1902.29/H-15085,Louis Harris Data Center Dataverse,harris,2012-08-17T00:00:00Z
hdl:1902.29/10807,https://hdl.handle.net/1902.29/10807,University of Georgia Survey Research Center Dataverse,uga,2012-07-25T00:00:00Z
hdl:1902.29/11078,https://hdl.handle.net/1902.29/11078,University of North Carolina at Greensboro Dataverse,UNCG,2012-07-02T00:00:00Z
hdl:1902.29/11048,https://hdl.handle.net/1902.29/11048,Jennifer Craft Morgan Dataverse,JCM,2012-06-28T00:00:00Z
hdl:1902.29/10806,https://hdl.handle.net/1902.29/10806,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10803,https://hdl.handle.net/1902.29/10803,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10808,https://hdl.handle.net/1902.29/10808,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10810,https://hdl.handle.net/1902.29/10810,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10809,https://hdl.handle.net/1902.29/10809,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10799,https://hdl.handle.net/1902.29/10799,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10800,https://hdl.handle.net/1902.29/10800,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10813,https://hdl.handle.net/1902.29/10813,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10812,https://hdl.handle.net/1902.29/10812,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/10815,https://hdl.handle.net/1902.29/10815,University of Georgia Survey Research Center Dataverse,uga,2012-06-25T00:00:00Z
hdl:1902.29/11047,https://hdl.handle.net/1902.29/11047,Carleton College Dataverse,Carleton,2012-06-19T00:00:00Z
