datasetVersionId,persistentUrl,persistent_id,authorName,authorAffiliation,authorIdentifierScheme,authorIdentifier
5345,https://hdl.handle.net/1902.29/11882,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
5345,https://hdl.handle.net/1902.29/11882,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
5345,https://hdl.handle.net/1902.29/11882,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
5345,https://hdl.handle.net/1902.29/11882,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
31092,https://doi.org/10.15139/S3/N5YUGP,,"Egan, Kathleen",East Carolina University,,
2681,https://hdl.handle.net/1902.29/H-792107,,"Louis Harris and Associates, Inc.",,,
1864,https://hdl.handle.net/1902.29/D-17533,,"Martin-Baro, Ignacio",,,
2780,https://hdl.handle.net/1902.29/H-822105,,"Louis Harris and Associates, Inc.",,,
5002,https://hdl.handle.net/1902.29/D-16123,,G. S. Black,,,
5002,https://hdl.handle.net/1902.29/D-16123,,USA Today Newspaper,,,
2551,https://hdl.handle.net/1902.29/H-2355,,"Louis Harris and Associates, Inc.",,,
995,https://hdl.handle.net/1902.29/11779,,"Leonard, Charles",Paul Simon Public Policy Institute,,
995,https://hdl.handle.net/1902.29/11779,,"Jackson, John",Paul Simon Public Policy Institute,,
2146,https://hdl.handle.net/1902.29/D-30960,,"Martin, Jack K.",,,
1567,https://hdl.handle.net/1902.29/11586,,Monmouth University Polling Institute,Monmouth University,,
4232,https://hdl.handle.net/1902.29/D-30684,,"Center for Public Interest Polling, Eagleton Institute of Politics, Rutgers University",,,
4110,https://hdl.handle.net/1902.29/D-30367,,"Dyer, James",,,
1559,https://hdl.handle.net/1902.29/11456,,Monmouth University Polling Institute,Monmouth University,,
30896,https://doi.org/10.15139/S3/5QA3RW,,"Lee, Joseph",East Carolina University,ORCID,0000-0001-9698-649X
3137,https://hdl.handle.net/1902.29/H-921207,,"Louis Harris and Associates, Inc.",,,
2315,https://hdl.handle.net/1902.29/H-P3864T,,"Louis Harris and Associates, Inc.",,,
3581,https://hdl.handle.net/1902.29/CAPS-ANOMIA,,N/A,,,
30819,https://doi.org/10.15139/S3/IF4U6D,,US EPA,ORD,,
2271,https://hdl.handle.net/1902.29/H-912076,,"Louis Harris and Associates, Inc.",,,
2958,https://hdl.handle.net/1902.29/H-842234,,"Louis Harris and Associates, Inc.",,,
5097,https://hdl.handle.net/1902.29/D-16253,,G. S. Black,,,
5097,https://hdl.handle.net/1902.29/D-16253,,USA Today Newspaper,,,
31599,https://doi.org/10.15139/S3/NP3UW7,,"Kamgno, Joseph",Centre for Research on Filariasis and Other Tropical Diseases,,
31599,https://doi.org/10.15139/S3/NP3UW7,,"Nana Djeunga, Hugues",Centre for Research on filariasis and other Tropical Diseases (CRFilMT),,
3269,https://hdl.handle.net/1902.29/H-2025,,"Louis Harris and Associates, Inc.",,,
1519,https://hdl.handle.net/1902.29/11123,,Monmouth University Polling Institute,Monmouth University,,
185,https://hdl.handle.net/1902.29/11409,,Matt Minnotte,H.W. Odum Institute,,
4925,https://hdl.handle.net/1902.29/D-1428,,"Yankelovich, Skelly, and White",,,
4925,https://hdl.handle.net/1902.29/D-1428,,General Mills,,,
25335,https://doi.org/10.15139/S3/6JB6CD,,Monmouth University Polling Institute,Monmouth University Polling Institute,,
3941,https://hdl.handle.net/1902.29/CD-11004,,National Center for Health Statistics,,,
3941,https://hdl.handle.net/1902.29/CD-11004,,U.S. Department of Health and Human Services,,,
3941,https://hdl.handle.net/1902.29/CD-11004,,U.S. National Center for Health Statistics,,,
2340,https://hdl.handle.net/1902.29/H-11308,,"Louis Harris and Associates, Inc.",,,
2340,https://hdl.handle.net/1902.29/H-11308,,"Harris Interactive, Inc.",,,
1309,https://doi.org/10.15139/S3/11981,,"Trocine, Robert",Florida Institute of Technology,,
805,https://hdl.handle.net/1902.29/10313,,State Center for Health Statistics,,,
4803,https://hdl.handle.net/1902.29/D-31011,,Roper Center for Public Opinion Research,,,
2756,https://hdl.handle.net/1902.29/H-818533,,"Louis Harris and Associates, Inc.",,,
4442,https://hdl.handle.net/1902.29/D-31108,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
2477,https://hdl.handle.net/1902.29/H-1951,,"Louis Harris and Associates, Inc.",,,
4521,https://hdl.handle.net/1902.29/D-33364,,The Field Institute,,,
4400,https://hdl.handle.net/1902.29/D-31087,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
31843,https://doi.org/10.15139/S3/6TEXFU,,Monmouth University Polling Institute,Monmouth University,,
764,https://hdl.handle.net/1902.29/10255,,State Center for Health Statistics,,,
2262,https://hdl.handle.net/1902.29/H-1356,,"Louis Harris and Associates, Inc.",,,
4568,https://hdl.handle.net/1902.29/D-33478,,"Center for Survey Research, The Ohio State University",,,
1178,https://doi.org/10.15139/S3/11917,,"Harris, Kathleen Mullan",University of North Carolina at Chapel Hill,,
1178,https://doi.org/10.15139/S3/11917,,"Udry, Richard J.",University of North Carolina at Chapel Hill,,
3640,https://hdl.handle.net/1902.29/D-19909,,"School of Journalism and Mass Communication and the School of Journalism and Mass Communication, University of North Carolina at Chapel Hill",,,
3057,https://hdl.handle.net/1902.29/H-901209,,"Louis Harris and Associates, Inc.",,,
1283,https://doi.org/10.15139/S3/11903,,"Crescenzi, Mark J.C.",University of North Carolina at Chapel Hill,,
1283,https://doi.org/10.15139/S3/11903,,"Kadera, Kelly M.",University of Iowa,,
4412,https://hdl.handle.net/1902.29/D-31093,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
4876,https://hdl.handle.net/1902.29/D-31469,,Apoyo S.A.,,,
786,https://hdl.handle.net/1902.29/10288,,State Center for Health Statistics,,,
31364,https://doi.org/10.15139/S3/MPTNKT,,"Nemerever, Zoe",University of California San Diego,ORCID,0000-0002-1674-5002
31364,https://doi.org/10.15139/S3/MPTNKT,,"Butler, Daniel",University of California San Diego,,
29253,https://doi.org/10.15139/S3/7A7MG6,,"Becker Kane, Jenna",West Chester University,,
4528,https://hdl.handle.net/1902.29/D-33370,,The Field Institute,,,
5282,https://hdl.handle.net/1902.29/11757,,"Kempker, Jordan","Emory University School of Medicine, Division of Pulmonary and Critical Care Medicine",,
31637,https://doi.org/10.15139/S3/VSZZ6M,,City of Boulder,,,
31400,https://doi.org/10.15139/S3/K1XWH7,,"Ogolsky, Brian",University of Illinois at Urbana-Champaign,,
4791,https://hdl.handle.net/1902.29/D-31005,,Roper Center for Public Opinion Research,,,
30356,https://doi.org/10.15139/S3/8UQM6X,,"Mendez, Israel",East Carolina University,,
30356,https://doi.org/10.15139/S3/8UQM6X,,"Averett, Paige",East Carolina University,ORCID,0000-0001-8884-0781
30356,https://doi.org/10.15139/S3/8UQM6X,,"Lee, Joseph",East Carolina University,ORCID,0000-0001-9698-649X
2358,https://hdl.handle.net/1902.29/H-14539,,"Harris Interactive, Inc.",,,
2422,https://hdl.handle.net/1902.29/H-1803,,"Louis Harris and Associates, Inc.",,,
3787,https://hdl.handle.net/1902.29/CD-0129,,National Center for Health Statistics,,,
3787,https://hdl.handle.net/1902.29/CD-0129,,U.S. Department of Health and Human Services,,,
3787,https://hdl.handle.net/1902.29/CD-0129,,U.S. National Center for Health Statistics,,,
201,https://hdl.handle.net/1902.29/10900,,Sarah Pinkham,Carleton College,,
201,https://hdl.handle.net/1902.29/10900,,Daniel David Peck,Carleton College,,
201,https://hdl.handle.net/1902.29/10900,,Lorenzo Najt,Carleton College,,
3192,https://hdl.handle.net/1902.29/H-931403,,"Louis Harris and Associates, Inc.",,,
5012,https://hdl.handle.net/1902.29/D-16247,,G. S. Black,,,
5012,https://hdl.handle.net/1902.29/D-16247,,USA Today Newspaper,,,
2515,https://hdl.handle.net/1902.29/H-2031,,"Louis Harris and Associates, Inc.",,,
447,https://hdl.handle.net/1902.29/10650,,"Katende, C",,,
447,https://hdl.handle.net/1902.29/10650,,"Knight, R",,,
447,https://hdl.handle.net/1902.29/10650,,"Gardner, R",,,
447,https://hdl.handle.net/1902.29/10650,,"Lubale, M",,,
447,https://hdl.handle.net/1902.29/10650,,"Lettenmaier, C",,,
447,https://hdl.handle.net/1902.29/10650,,"Buckner, B",,,
447,https://hdl.handle.net/1902.29/10650,,"Paeratakul, C",,,
447,https://hdl.handle.net/1902.29/10650,,"Elkins, C",,,
3213,https://hdl.handle.net/1902.29/H-934010,,"Louis Harris and Associates, Inc.",,,
5365,https://hdl.handle.net/1902.29/11170,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
5365,https://hdl.handle.net/1902.29/11170,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
5365,https://hdl.handle.net/1902.29/11170,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5365,https://hdl.handle.net/1902.29/11170,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
5365,https://hdl.handle.net/1902.29/11170,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental Schoolland Dental School",,
5365,https://hdl.handle.net/1902.29/11170,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
5365,https://hdl.handle.net/1902.29/11170,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
5365,https://hdl.handle.net/1902.29/11170,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
5365,https://hdl.handle.net/1902.29/11170,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
5365,https://hdl.handle.net/1902.29/11170,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
5365,https://hdl.handle.net/1902.29/11170,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
1630,https://hdl.handle.net/1902.29/D-20339,,"U.S. Dept. of Commerce, Bureau of the Census",,,
1630,https://hdl.handle.net/1902.29/D-20339,,U.S. Department of Commerce,,,
1630,https://hdl.handle.net/1902.29/D-20339,,U.S. Bureau of the Census,,,
522,https://hdl.handle.net/1902.29/11301,,"Abdullaev, S",,,
522,https://hdl.handle.net/1902.29/11301,,"Tate, J E",,,
522,https://hdl.handle.net/1902.29/11301,,"Bassett-Hileman, S",,,
522,https://hdl.handle.net/1902.29/11301,,"Weir, S S",,,
29316,https://doi.org/10.15139/S3/KR1J0M,,"Measurement, Learning & Evaluation Project","Carolina Population Center, UNC-CH",,
482,https://hdl.handle.net/1902.29/11218,,N/A,,,
952,https://hdl.handle.net/1902.29/11889,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
952,https://hdl.handle.net/1902.29/11889,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
952,https://hdl.handle.net/1902.29/11889,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
952,https://hdl.handle.net/1902.29/11889,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
952,https://hdl.handle.net/1902.29/11889,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
952,https://hdl.handle.net/1902.29/11889,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
952,https://hdl.handle.net/1902.29/11889,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
952,https://hdl.handle.net/1902.29/11889,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
952,https://hdl.handle.net/1902.29/11889,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
952,https://hdl.handle.net/1902.29/11889,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
952,https://hdl.handle.net/1902.29/11889,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
25338,https://doi.org/10.15139/S3/W8V70X,,Monmouth University Polling Institute,Monmouth University Polling Institute,,
4114,https://hdl.handle.net/1902.29/D-30373,,FGI,,,
4238,https://hdl.handle.net/1902.29/D-30690,,"Center for Public Interest Polling, Eagleton Institute of Politics, Rutgers University",,,
4188,https://hdl.handle.net/1902.29/D-30659,,"Center for Public Interest Polling, Eagleton Institute of Politics, Rutgers University",,,
3063,https://hdl.handle.net/1902.29/H-902028,,"Louis Harris and Associates, Inc.",,,
1476,https://doi.org/10.15139/S3/12028,,Monmouth University Polling Institute,Monmouth University,,
4118,https://hdl.handle.net/1902.29/D-20049,,"Hougland, Jr., James G.",,,
4785,https://hdl.handle.net/1902.29/D-30974,,Princeton Survey Research Associates,,,
4870,https://hdl.handle.net/1902.29/D-931,,"International Research Associates, Inc.",,,
30934,https://doi.org/10.15139/S3/VOX8JN,,National Centers for Coastal Ocean Science,National Oceanic and Atmospheric Administration,,
579,https://hdl.handle.net/1902.29/11397,,N/A,,,
5030,https://hdl.handle.net/1902.29/D-16137,,G. S. Black,,,
5030,https://hdl.handle.net/1902.29/D-16137,,USA Today Newspaper,,,
1208,https://hdl.handle.net/1902.29/11674,,N/A,,,
31421,https://doi.org/10.15139/S3/FIKOH4,,"Everson, Todd",Emory University,,
31406,https://doi.org/10.15139/S3/F1M9KC,,"Lee, Joseph",East Carolina University,,
2687,https://hdl.handle.net/1902.29/H-792113,,"Louis Harris and Associates, Inc.",,,
2785,https://hdl.handle.net/1902.29/H-822111,,"Louis Harris and Associates, Inc.",,,
1859,https://hdl.handle.net/1902.29/D-17527,,"Martin-Baro, Ignacio",,,
4604,https://hdl.handle.net/1902.29/D-33550,,"Carl Vinson Institute of Government, University of Georgia",,,
3986,https://hdl.handle.net/1902.29/CD-11490,,National Center for Health Statistics,,,
3986,https://hdl.handle.net/1902.29/CD-11490,,U.S. Department of Health and Human Services,,,
3986,https://hdl.handle.net/1902.29/CD-11490,,U.S. National Center for Health Statistics,,,
30865,https://doi.org/10.15139/S3/QJVAYU,,"De La Cerda, Nicolas",University of North Carolina at Chapel Hill,,
639,https://hdl.handle.net/1902.29/10182,,State Center for Health Statistics,,,
2982,https://hdl.handle.net/1902.29/H-881206,,"Louis Harris and Associates, Inc.",,,
3806,https://hdl.handle.net/1902.29/CD-0153,,"National Center for Health Statistics, Centers for Disease Control and Prevention",,,
3806,https://hdl.handle.net/1902.29/CD-0153,,"National Center for Health Statistics, Centers for Disease Control and Prevention.",,,
3220,https://hdl.handle.net/1902.29/H-941408,,"Louis Harris and Associates, Inc.",,,
25344,https://hdl.handle.net/1902.29/11735,,"Popkin, Barry",University of North Carolina at Chapel Hill,,
3456,https://hdl.handle.net/1902.29/CAPS-MULTIIE,,N/A,,,
2250,https://hdl.handle.net/1902.29/H-1338,,"Louis Harris and Associates, Inc.",,,
2250,https://hdl.handle.net/1902.29/H-1338,,Columbia Broadcasting System,,,
2357,https://hdl.handle.net/1902.29/H-14405,,"Harris Interactive, Inc.",,,
3663,https://hdl.handle.net/1902.29/CD-0223,,National Center for Health Statistics,,,
3663,https://hdl.handle.net/1902.29/CD-0223,,U.S. Department of Health and Human Services,,,
539,https://hdl.handle.net/1902.29/10696,,"Lovtsova, N",,,
2857,https://hdl.handle.net/1902.29/H-844010,,"Louis Harris and Associates, Inc.",,,
2857,https://hdl.handle.net/1902.29/H-844010,,The Commonwealth Fund,,,
2584,https://hdl.handle.net/1902.29/H-2624-1,,"Louis Harris and Associates, Inc.",,,
4461,https://hdl.handle.net/1902.29/D-31413,,"Applied Research Center, Georgia State University",,,
3350,https://hdl.handle.net/1902.29/CAPS-BONUS8,,N/A,,,
3713,https://hdl.handle.net/1902.29/CD-0015,,U.S. Department of Commerce,,,
3713,https://hdl.handle.net/1902.29/CD-0015,,U.S. Bureau of the Census,,,
31690,https://doi.org/10.15139/S3/NGBRWL,,Monmouth University Polling Institute,Monmouth University,,
31635,https://doi.org/10.15139/S3/WCLFWZ,,Ragerlab,UNC,ORCID,UNC
1690,https://hdl.handle.net/1902.29/D-31625,,Triangle Institute for Security Studies,,,
233,https://hdl.handle.net/1902.29/10527,,N/A,,,
2876,https://hdl.handle.net/1902.29/H-851213,,"Louis Harris and Associates, Inc.",,,
30753,https://doi.org/10.15139/S3/4YMODT,,"Darmofal, David",,,
30753,https://doi.org/10.15139/S3/4YMODT,,"Kelly, Nathan J.",,,
30753,https://doi.org/10.15139/S3/4YMODT,,"Witko, Christopher",,,
30753,https://doi.org/10.15139/S3/4YMODT,,"Young, Sarah",,,
