datasetVersionId,persistentUrl,persistent_id,dateOfDeposit
5276,https://doi.org/10.15139/S3/12368,,2016-08-04
31823,https://doi.org/10.15139/S3/JULDDT,,2021-03-19
5209,https://hdl.handle.net/1902.29/11702,,2014-05-02
2118,https://hdl.handle.net/1902.29/10813,,2011-09-08
29966,https://hdl.handle.net/1902.29/11731,,2015-08-31
30697,https://doi.org/10.15139/S3/XNRGIQ,,2018-11-13
1964,https://doi.org/10.15139/S3/12282,,2016-04-22
175,https://hdl.handle.net/1902.29/11212,,2013-04-03
350,https://doi.org/10.15139/S3/12487,,2016-09-15
5329,https://hdl.handle.net/1902.29/11541,,2013-08-26
1980,https://hdl.handle.net/1902.29/11598,,2013-12-16
30209,https://hdl.handle.net/1902.29/11691,,2014-04-28
29661,https://doi.org/10.15139/S3/IUNDPW,,2017-08-31
5301,https://hdl.handle.net/1902.29/11777,,2014-08-27
31580,https://doi.org/10.15139/S3/358PGX,,2020-10-06
1419,https://hdl.handle.net/1902.29/11354,,2013-05-24
1456,https://hdl.handle.net/1902.29/11591,,2013-11-21
25363,https://doi.org/10.15139/S3/12114,,2015-11-05
1285,https://hdl.handle.net/1902.29/11843,,2014-11-15
31803,https://hdl.handle.net/1902.29/11739,,2015-08-31
1211,https://hdl.handle.net/1902.29/11677,,2014-04-28
3292,https://hdl.handle.net/1902.29/H-34534,,2013-04-08
29312,https://doi.org/10.15139/S3/12KUC0,,2017-02-20
1985,https://hdl.handle.net/1902.29/11599,,2013-12-16
1898,https://hdl.handle.net/1902.29/11731,,2014-06-09
524,https://hdl.handle.net/1902.29/11302,,2013-04-30
30877,https://doi.org/10.15139/S3/JZXH5H,,2019-05-07
30908,https://doi.org/10.15139/S3/QB5RC2,,2019-06-14
5279,https://doi.org/10.15139/S3/12157,,2015-12-18
1558,https://hdl.handle.net/1902.29/10418,,2008-01-04
31588,https://doi.org/10.15139/S3/X0OHPD,,2020-10-14
330,https://hdl.handle.net/1902.29/10768,,2011-06-27
2089,https://hdl.handle.net/1902.29/030423,,2011-06-23
1175,https://doi.org/10.15139/S3/11900,,2014-12-12
31412,https://doi.org/10.15139/S3/UZIR0P,,2020-06-02
1333,https://doi.org/10.15139/S3/12238,,2016-03-14
1292,https://doi.org/10.15139/S3/12321,,2016-05-20
1561,https://hdl.handle.net/1902.29/11464,,2013-07-17
1002,https://hdl.handle.net/1902.29/11782,,2014-08-27
965,https://hdl.handle.net/1902.29/11261,,2013-04-18
30927,https://doi.org/10.15139/S3/SOYP8I,,2019-07-02
26460,https://doi.org/10.15139/S3/3GEHRY,,2016-10-25
1401,https://hdl.handle.net/1902.29/11096,,2012-07-29
31437,https://doi.org/10.15139/S3/RO9FZS,,2020-06-15
1488,https://doi.org/10.15139/S3/12051,,2015-07-22
30517,https://doi.org/10.15139/S3/ZTYI1F,,2018-04-27
448,https://hdl.handle.net/1902.29/11164,,2013-02-06
1827,https://doi.org/10.15139/S3/11925,,2015-01-27
30614,https://doi.org/10.15139/S3/D2GBVQ,,2018-07-27
31274,https://doi.org/10.15139/S3/ILI4LC,,2020-02-02
30891,https://hdl.handle.net/1902.29/11736,,2015-08-31
3988,https://hdl.handle.net/1902.29/CD-11493,,2013-08-01
5256,https://hdl.handle.net/1902.29/11356,,2013-05-28
3983,https://hdl.handle.net/1902.29/CD-11487,,2013-08-01
1497,https://hdl.handle.net/1902.29/10874,,2011-12-20
915,https://hdl.handle.net/1902.29/11170,,2013-02-11
5343,https://hdl.handle.net/1902.29/11881,,2014-12-08
239,https://hdl.handle.net/1902.29/10530,,2011-01-09
29391,https://doi.org/10.15139/S3/YVC882,,2017-04-25
3999,https://hdl.handle.net/1902.29/CD-11508,,2013-08-01
30241,https://doi.org/10.15139/S3/RWQOFA,,2018-02-20
3827,https://hdl.handle.net/1902.29/CD-0234,,2009-08-20
566,https://hdl.handle.net/1902.29/10706,,2011-04-19
29800,https://doi.org/10.15139/S3/JDIAFN,,2017-10-20
30513,https://doi.org/10.15139/S3/TMELQ0,,2018-04-27
1257,https://hdl.handle.net/1902.29/11700,,2014-05-01
31329,https://doi.org/10.15139/S3/GKH2QD,,2020-01-14
30881,https://doi.org/10.15139/S3/JZYGEJ,,2019-05-07
5164,https://doi.org/10.15139/S3/11954,,2015-04-27
30774,https://doi.org/10.15139/S3/HO1LGT,,2018-10-12
29235,https://doi.org/10.15139/S3/GHHT3D,,2016-11-28
510,https://hdl.handle.net/1902.29/11222,,2013-04-03
30347,https://doi.org/10.15139/S3/OOYETQ,,2017-11-07
31806,https://doi.org/10.15139/S3/RK81OD,,2020-08-25
5269,https://hdl.handle.net/1902.29/11373,,2013-06-05
29314,https://doi.org/10.15139/S3/47GA6O,,2017-02-22
3947,https://hdl.handle.net/1902.29/CD-11007,,2012-03-13
31074,https://doi.org/10.15139/S3/HZDGWA,,2019-09-27
5285,https://hdl.handle.net/1902.29/11529,,2013-08-13
31075,https://doi.org/10.15139/S3/GPOJDH,,2019-09-28
30293,https://doi.org/10.15139/S3/HGX3EI,,2018-03-01
29669,https://doi.org/10.15139/S3/7FZ4Z0,,2017-09-06
413,https://doi.org/10.15139/S3/12126,,2015-11-24
31688,https://doi.org/10.15139/S3/K4ELDN,,2021-01-15
31066,https://doi.org/10.15139/S3/11918,,2015-01-13
30942,https://doi.org/10.15139/S3/APKK44,,2017-02-20
1330,https://doi.org/10.15139/S3/12209,,2016-02-26
25341,https://doi.org/10.15139/S3/AYWDRT,,2016-10-06
30686,https://doi.org/10.15139/S3/TIUDSK,,2018-10-26
29301,https://doi.org/10.15139/S3/FVX3PA,,2017-02-13
1555,https://hdl.handle.net/1902.29/11455,,2013-07-16
1563,https://hdl.handle.net/1902.29/11585,,2013-11-19
5171,https://hdl.handle.net/1902.29/11869,,2014-12-05
459,https://hdl.handle.net/1902.29/10661,,2011-04-11
31157,https://doi.org/10.15139/S3/XDYYB9,,2019-12-12
30622,https://doi.org/10.15139/S3/1HIMHA,,2018-08-10
31109,https://doi.org/10.15139/S3/6CKUM9,,2019-10-28
5196,https://hdl.handle.net/1902.29/11694,,2014-05-01
31644,https://doi.org/10.15139/S3/TCR6BB,,2020-12-10
30935,https://doi.org/10.15139/S3/CJXTLK,,2019-07-18
3938,https://hdl.handle.net/1902.29/CD-11003,,2012-03-13
1390,https://hdl.handle.net/1902.29/11096,,2012-07-29
31583,https://doi.org/10.15139/S3/OMKM8K,,2020-10-07
502,https://hdl.handle.net/1902.29/11221,,2013-04-03
31095,https://doi.org/10.15139/S3/NQEXLP,,2019-10-11
31135,https://doi.org/10.15139/S3/I1NM8E,,2019-11-04
30210,https://hdl.handle.net/1902.29/11707,,2014-05-02
31429,https://doi.org/10.15139/S3/BEA55Z,,2020-06-10
30688,https://doi.org/10.15139/S3/YN8IAC,,2018-10-29
1625,https://hdl.handle.net/1902.29/11638,,2014-02-27
116,https://doi.org/10.15139/S3/12064,,2015-07-31
1833,https://doi.org/10.15139/S3/12314,,2016-05-04
900,https://hdl.handle.net/1902.29/11581,,2013-11-18
30866,https://doi.org/10.15139/S3/91XN5B,,2019-04-26
30673,https://doi.org/10.15139/S3/CSQ7X2,,2018-10-25
30222,https://hdl.handle.net/1902.29/11688,,2014-04-28
2004,https://doi.org/10.15139/S3/12122,,2015-11-18
26437,https://doi.org/10.15139/S3/MNBTST,,2016-10-24
30579,https://doi.org/10.15139/S3/9PY8FH,,2018-04-30
30797,https://doi.org/10.15139/S3/X6EUMF,,2019-03-12
30187,https://hdl.handle.net/1902.29/11736,,2015-08-31
29317,https://doi.org/10.15139/S3/AFQJSN,,2017-02-09
30712,https://doi.org/10.15139/S3/YCIZOU,,2018-11-20
31049,https://doi.org/10.15139/S3/JTTUBZ,,2019-09-21
5235,https://hdl.handle.net/1902.29/11411,,2013-06-13
31656,https://doi.org/10.15139/S3/M2KJC8,,2021-01-08
29809,https://doi.org/10.15139/S3/11917,,2015-01-13
31125,https://doi.org/10.15139/S3/FKGDKB,,2019-10-31
1202,https://hdl.handle.net/1902.29/11704,,2014-05-02
206,https://hdl.handle.net/1902.29/11047,,2012-06-17
30352,https://doi.org/10.15139/S3/IDWWVT,,2018-04-06
926,https://hdl.handle.net/1902.29/11876,,2014-12-08
31321,https://doi.org/10.15139/S3/N5OPXM,,2020-07-10
1506,https://doi.org/10.15139/S3/12228,,2016-03-07
30711,https://doi.org/10.15139/S3/6LUF8Q,,2018-11-19
31105,https://doi.org/10.15139/S3/1EAYEL,,2019-10-26
1009,https://hdl.handle.net/1902.29/11786,,2014-08-27
26446,https://doi.org/10.15139/S3/REYTUG,,2016-10-25
31787,https://doi.org/10.15139/S3/C4NO7E,,2021-02-21
951,https://hdl.handle.net/1902.29/11183,,2013-02-25
1988,https://hdl.handle.net/1902.29/11609,,2013-12-17
1268,https://hdl.handle.net/1902.29/11710,,2014-05-13
1328,https://doi.org/10.15139/S3/12185,,2016-02-01
1515,https://hdl.handle.net/1902.29/11115,,2012-11-15
29408,https://doi.org/10.15139/S3/JE9BGO,,2017-05-10
29355,https://doi.org/10.15139/S3/XEFMTE,,2017-03-16
31824,https://doi.org/10.15139/S3/1LAABO,,2021-03-19
31091,https://doi.org/10.15139/S3/UDSIGO,,2019-10-09
30684,https://doi.org/10.15139/S3/O37D73,,2018-10-26
1587,https://hdl.handle.net/1902.29/10439,,2009-12-16
31094,https://doi.org/10.15139/S3/GNNIS8,,2019-10-11
5237,https://hdl.handle.net/1902.29/11405,,2013-06-11
5224,https://hdl.handle.net/1902.29/10706,,2011-04-19
5129,https://hdl.handle.net/1902.29/11722,,2014-05-19
30716,https://doi.org/10.15139/S3/XNDIPB,,2018-11-28
5311,https://hdl.handle.net/1902.29/11096,,2012-07-29
555,https://hdl.handle.net/1902.29/10699,,2011-04-19
441,https://hdl.handle.net/1902.29/10650,,2011-04-04
29795,https://doi.org/10.15139/S3/DAVDSH,,2017-10-19
1429,https://hdl.handle.net/1902.29/11359,,2013-05-29
2076,https://hdl.handle.net/1902.29/11289,,2013-04-29
1394,https://hdl.handle.net/1902.29/11096,,2012-07-29
30512,https://doi.org/10.15139/S3/SHRTEI,,2018-04-26
537,https://hdl.handle.net/1902.29/10696,,2011-04-19
1512,https://doi.org/10.15139/S3/12300,,2016-04-29
128,https://doi.org/10.15139/S3/12070,,2015-07-31
31479,https://doi.org/10.15139/S3/XSZGXR,,2020-03-18
1904,https://hdl.handle.net/1902.29/11735,,2015-08-31
1944,https://doi.org/10.15139/S3/12246,,2016-03-23
31619,https://doi.org/10.15139/S3/GPBKUG,,2020-11-23
29241,https://doi.org/10.15139/S3/QUJWNN,,2016-11-29
30912,https://doi.org/10.15139/S3/QJDYWO,,2019-06-18
2062,https://hdl.handle.net/1902.29/11235,,2013-04-08
3957,https://hdl.handle.net/1902.29/CD-11017,,2012-03-20
5231,https://hdl.handle.net/1902.29/11420,,2013-06-17
30705,https://doi.org/10.15139/S3/S9GQX0,,2018-11-15
5165,https://hdl.handle.net/1902.29/11680,,2014-04-28
5268,https://hdl.handle.net/1902.29/11363,,2013-05-29
1595,https://hdl.handle.net/1902.29/10443,,2009-12-16
30226,https://doi.org/10.15139/S3/QBRKJ9,,2018-02-09
31143,https://doi.org/10.15139/S3/AWWL46,,2019-11-14
