persistentUrl,dataverseAlias,dataverseName
https://hdl.handle.net/1902.29/11206,CSSP,Citizen Soldier Support Program Dataverse
https://hdl.handle.net/1902.29/11208,CSSP,Citizen Soldier Support Program Dataverse
https://hdl.handle.net/1902.29/11399,CSSP,Citizen Soldier Support Program Dataverse
https://hdl.handle.net/1902.29/11403,CSSP,Citizen Soldier Support Program Dataverse
https://hdl.handle.net/1902.29/11229,CSSP,Citizen Soldier Support Program Dataverse
https://hdl.handle.net/1902.29/11224,MEP3,MEASURE Evaluation Dataverse
https://hdl.handle.net/1902.29/11322,MEP3,MEASURE Evaluation Dataverse
https://hdl.handle.net/1902.29/11211,MEP3,MEASURE Evaluation Dataverse
https://hdl.handle.net/1902.29/11218,MEP3,MEASURE Evaluation Dataverse
https://hdl.handle.net/1902.29/11224,MEP3,MEASURE Evaluation Dataverse
https://hdl.handle.net/1902.29/10697,MEP3,MEASURE Evaluation Dataverse
https://hdl.handle.net/1902.29/10706,MEP3,MEASURE Evaluation Dataverse
https://hdl.handle.net/1902.29/H-881105,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-892014,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/11235,ufl,University of Florida Dataverse
https://hdl.handle.net/1902.29/11289,ufl,University of Florida Dataverse
https://hdl.handle.net/1902.29/11292,ufl,University of Florida Dataverse
https://hdl.handle.net/1902.29/11293,ufl,University of Florida Dataverse
https://hdl.handle.net/1902.29/11267,ufl,University of Florida Dataverse
https://hdl.handle.net/1902.29/11294,ufl,University of Florida Dataverse
https://hdl.handle.net/1902.29/11295,ufl,University of Florida Dataverse
https://hdl.handle.net/1902.29/11281,NCVITAL,North Carolina Vital Statistics Dataverse
https://hdl.handle.net/1902.29/11277,ufl,University of Florida Dataverse
https://hdl.handle.net/1902.29/11266,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11212,CSSP,Citizen Soldier Support Program Dataverse
https://hdl.handle.net/1902.29/11112,ifdo,IFDO Dataverse
https://hdl.handle.net/1902.29/11210,WCU,Western Carolina University Dataverse
https://hdl.handle.net/1902.29/11163,Carleton,Carleton College Dataverse
https://hdl.handle.net/1902.29/11157,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11153,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11155,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11156,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11148,ECU,East Carolina University Dataverse
https://hdl.handle.net/1902.29/11080,UNCG,University of North Carolina at Greensboro Dataverse
https://hdl.handle.net/1902.29/11085,UNCCdata,University of North Carolina at Charlotte Library Data Collection Dataverse
https://hdl.handle.net/1902.29/11131,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11132,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11113,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11129,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11130,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11125,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11091,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11122,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10830,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10875,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11115,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11123,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11110,UNCCdata,University of North Carolina at Charlotte Library Data Collection Dataverse
https://hdl.handle.net/1902.29/10824,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/H-15085,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/10807,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/11078,UNCG,University of North Carolina at Greensboro Dataverse
https://hdl.handle.net/1902.29/11048,JCM,Jennifer Craft Morgan Dataverse
https://hdl.handle.net/1902.29/10806,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10803,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10808,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10810,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10809,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10799,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10800,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10813,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10812,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10815,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/11047,Carleton,Carleton College Dataverse
https://hdl.handle.net/1902.29/10796,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10904,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10911,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10909,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10948,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10905,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10908,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10906,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10907,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/CD-10935,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10933,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10934,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10936,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10996,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10997,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10995,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10994,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10938,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10939,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10937,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10940,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10903,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10901,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10993,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10990,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10992,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10991,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11028,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10927,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10926,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10925,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10924,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10957,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10959,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10958,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10960,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10944,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10942,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10945,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10943,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11008,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11009,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10922,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10921,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10923,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10919,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10952,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10955,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10953,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10954,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11023,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10915,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10914,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10917,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10918,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10946,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10950,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10951,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10947,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10931,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10932,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10930,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10928,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10989,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10988,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10987,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10963,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11025,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11024,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/11021,Carleton,Carleton College Dataverse
https://hdl.handle.net/1902.29/CD-11016,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11014,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11015,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11017,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11019,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11018,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11020,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11013,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0088,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11026,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11027,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0197,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11010,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11011,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-11012,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/10984,NCVITAL,North Carolina Vital Statistics Dataverse
https://hdl.handle.net/1902.29/10910,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/CD-0198,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/10874,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/CD-0060,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0090,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0059,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/10900,Carleton,Carleton College Dataverse
https://hdl.handle.net/1902.29/10893,Carleton,Carleton College Dataverse
https://hdl.handle.net/1902.29/10888,Carleton,Carleton College Dataverse
https://hdl.handle.net/1902.29/10822,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10858,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/10862,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/10863,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/10857,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/10848,usc,"Institute for Public Service & Policy Research, USC Dataverse"
https://hdl.handle.net/1902.29/CD-10853,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/DVD-009,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0228,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0227,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10851,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0177,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0236,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10849,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10846,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10850,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-10845,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0235,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/CD-0173,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/10831,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10835,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10827,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10834,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10833,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10825,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10826,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10829,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10832,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/10769,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10770,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/030423,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/10797,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/10773,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10774,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/10716,NCVITAL,North Carolina Vital Statistics Dataverse
https://hdl.handle.net/1902.29/10632,nrsd,Abdul Aziz Nurussadad Dataverse
https://hdl.handle.net/1902.29/10525,DukeData,Duke University Library Data Collection Dataverse
https://hdl.handle.net/1902.29/10523,DukeData,Duke University Library Data Collection Dataverse
https://hdl.handle.net/1902.29/10522,DukeData,Duke University Library Data Collection Dataverse
https://hdl.handle.net/1902.29/10528,DukeData,Duke University Library Data Collection Dataverse
https://hdl.handle.net/1902.29/10527,DukeData,Duke University Library Data Collection Dataverse
https://hdl.handle.net/1902.29/10526,DukeData,Duke University Library Data Collection Dataverse
https://hdl.handle.net/1902.29/10529,DukeData,Duke University Library Data Collection Dataverse
https://hdl.handle.net/1902.29/10519,DukeData,Duke University Library Data Collection Dataverse
https://hdl.handle.net/1902.29/CD-10507,cd-dvds,CD/DVD-ROM Collection Dataverse
https://hdl.handle.net/1902.29/10497,EPS,Bob McConnaughey Dataverse
https://hdl.handle.net/1902.29/D-31071,nnsp,National Network of State Polls Dataverse
https://hdl.handle.net/1902.29/D-31365,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/D-31364,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/D-31362,uga,University of Georgia Survey Research Center Dataverse
