datasetVersionId,persistentUrl,persistent_id,notesText
1579,https://hdl.handle.net/1902.29/10429,,"Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD Notes: This study was deposited under the terms of the Data-PASS standard de
posit terms. A copy of the usage agreement is included in the file section of this study.;"
2432,https://hdl.handle.net/1902.29/H-1831,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of likely voters. A sample of Appalachian whites from rural areas of that region, a sample of blacks living in urban ghettos, and a sample of Spanish-speaking people from high cluster poverty areas were also collected. Attitudes on various topics were collected by questionnaire in a face- to-face interview; ""U.S. adults, likely voters; Appalachian whites from rural areas of that region; Blacks living in urban ghettos; Spanish-speaking people from high cluster poverty areas"";Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: h-1831;"
782,https://hdl.handle.net/1902.29/10273,,Version Date: 1987Version Text: Marriages
3001,https://hdl.handle.net/1902.29/H-884007,,"Subject: Study Level Error Note, Notes: Telephone survey. Sample of Coloradans 60 years of age or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-884007;"
2819,https://hdl.handle.net/1902.29/H-832113,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8321-13;"
2328,https://hdl.handle.net/1902.29/H-1370,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of Indiana voters. Attitudes on various topics were collected by questionnaire in a face- to-face interview; Indiana voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1370;"
4583,https://hdl.handle.net/1902.29/D-33497,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Ohio residents of voting age.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
4916,https://hdl.handle.net/1902.29/D-1254,,Type: ODUM:GEO.INDEX.TERMS Notes: Minnesota;
2691,https://hdl.handle.net/1902.29/H-792701,,"Subject: Study Level Error Note, Notes: Survey conducted among a cross-section of Kentucky women married or living with a male partner. Procedure used for selecting households was a form of random digit dialing; Kentucky women living with men;Type: ODUM:CODEBOOK.NUMBER Notes: H-792701;"
1542,https://hdl.handle.net/1902.29/10045,,Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;
3021,https://hdl.handle.net/1902.29/H-891204,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-891204;"
3708,https://hdl.handle.net/1902.29/CD-0094,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1981;Type: ODUM:CODEBOOK.NUMBER Notes: 47-001-1981-CD;"
4495,https://hdl.handle.net/1902.29/D-33342,,"Subject: Study Level Error Note, Notes: The survey used a modified probability sample of adults residing in North Carolina.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
1331,https://doi.org/10.15139/S3/12209,,Version Date: 2016-02-13Version Text: 1
4271,https://hdl.handle.net/1902.29/D-30757,,"Subject: Study Level Error Note, Notes: This survey uses a probability sample and personal, face to face interviews.; Universe: Representative cross-section of the California adult public.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4100,https://hdl.handle.net/1902.29/D-30364,,"Subject: Study Level Error Note, Notes: This survey used a RDD telephone sample of respondents drawn from a population consisting of noninstitutionalized persons in households with telephones who are 18 years old or older and reside in the state Texas.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3026,https://hdl.handle.net/1902.29/H-892014,,"Subject: Study Level Error Note, Notes: Telephone surveys of school teachers in grades K through 12;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-892014;"
29340,https://doi.org/10.15139/S3/SMKJFZ,,"Contains replication dataset, Stata do file, and codebook. 

This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
4170,https://hdl.handle.net/1902.29/D-30611,,"Subject: Study Level Error Note, Notes: Telephone survey using a two stage, random digit dialing procedure.; Residents of the state of Mississippi.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
2124,https://hdl.handle.net/1902.29/D-20237,,"Subject: Study Level Error Note, Notes: Statewide RDD telephone survey.; Universe: Adult Georgians 18 years older;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2635,https://hdl.handle.net/1902.29/H-718319,,"Subject: Study Level Error Note, Notes: The survey used a random sample of adults;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: H-718319;"
4941,https://hdl.handle.net/1902.29/D-181,,"Subject: Study Level Error Note, Notes: Gallup obtained a national cross-section sample of Canadian adults, 21 years and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; Canadian adults, 21 years and over;"
2583,https://hdl.handle.net/1902.29/H-2623,,"Subject: Study Level Error Note, Notes: Harris obtained a sample of Louisville and Jefferson County residents 18 years of age and over not currently attending high school. A Louisville and Jefferson County student (grades 5 through 12) sample as well as a leaders sample was also collected. Attitudes on various topics were collected by questionnaire in a face-to-face interview; ""Louisville and Jefferson County residents 18 years of age and over not currently attending high school; Louisville and Jefferson County students (grades 5 - 12); Louisville and Jefferson County leaders"";Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-2623;"
4124,https://hdl.handle.net/1902.29/D-20001,,"Subject: Study Level Error Note, Notes: Residents of Tennessee over 18 years of age in households with telephones. Data includes county of residence.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4469,https://hdl.handle.net/1902.29/D-31421,,"Subject: Study Level Error Note, Notes: This survey used a sample of adult residents of Georgia.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
693,https://hdl.handle.net/1902.29/10209,,Version Date: 2005Version Text: Deaths
2859,https://hdl.handle.net/1902.29/H-851017,,"Subject: Study Level Error Note, Notes: The survey was carried out by means of telephone interviews. Quotas proportionate to Bureau of the Census data were set so that 48% of the respondents were male and 52% were female. The sample was statistically constructed by means of a stratified unclustered systematic random selection that allows projections to be made to the entire adult population in the continental United States. For more information on sampling, see report for this study.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-851017;"
3301,https://hdl.handle.net/1902.29/H-41437,,"Subject: Study Level Error Note, Notes: National cross-sectional sample of persons 18 years of age or older interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-41437;"
3689,https://hdl.handle.net/1902.29/CD-0211,,Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 47-112-2002-CD;Type: ODUM:SOURCE.OF.DATA Notes: Birth and death certificates;
3946,https://hdl.handle.net/1902.29/CD-11007,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1998;Type: ODUM:CODEBOOK.NUMBER Notes: 47-002-1998-CD;"
4483,https://hdl.handle.net/1902.29/D-31617,,"Subject: Study Level Error Note, Notes: The survey was conducted by computer-assisted telephone interviews.; Adult residents of Arizona.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
3733,https://hdl.handle.net/1902.29/CD-0027,,"Subject: Study Level Error Note, Notes: These files provide data for the United States, 50 States and the District of Columbia, and 3,141 counties or county equivalents defined as of April 24, 1989 (3,193 areas in all). There are three fields on the file that can be used to identify counties which are in metropolitan areas as of June 30, 1990.; These files contain data gathered from a variety of Federal agencies.;Type: ODUM:CODEBOOK.NUMBER Notes: 14-4-COUNTIES-1992-CD;"
1771,https://hdl.handle.net/1902.29/D-1018,,"Subject: Study Level Error Note, Notes: This survey is an exit poll.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
2282,https://hdl.handle.net/1902.29/H-1285,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of likely voters. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults, likely voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1285;"
4477,https://hdl.handle.net/1902.29/D-31567,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4393,https://hdl.handle.net/1902.29/D-31084,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2994,https://hdl.handle.net/1902.29/H-883007,,"Subject: Study Level Error Note, Notes: Participants in the 1987 summer Michigan Youth Corps program were re-interviewed for the third time.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-883007;"
30726,https://doi.org/10.15139/S3/QFEMOI,,"Performing Organizations: 
University of North Carolina Highway Safety Research Center AND University of North Carolina Injury Prevention Research Center"
1798,https://hdl.handle.net/1902.29/10948,,Type: ODUM:CODEBOOK.NUMBER Notes: 14-1-2000-STATELEG-CD;Type: Uniform title Notes: Census of population and housing (2000).;
31590,https://doi.org/10.15139/S3/0BKKHU,,"The plan was originally downloaded on October 15, 2020 at the following link: https://www.cityofwatsonville.org/1612/Vision-Zero"
3814,https://hdl.handle.net/1902.29/CD-0161,,"Subject: Study Level Error Note, Notes: The NIS uses a random-digit-dialing (RDD) telephone survey to identify households containing children in the target age range and interview an adult who is knowledgeable about the child's vaccinations. With the consent of the child's parent or guardian, the NIS also contacts (by mail) the child's health care providers to request information on vaccinations from the child's medical records. Samples of telephone numbers are drawn independently, for each calendar quarter, within 78 Immunization Action Plan (IAP) areas. Of the 78 IAP areas, 28 (including the District of Columbia) are urban areas. The remaining 50 are either an entire state or a rest of state IAP area (where the state contains one or more urban IAP areas). This design makes it possible to produce annualized estimates of vaccination coverage levels within each of the 78 IAP areas. Further, by using the same data collection methodology and survey instruments in all IAP areas, the NIS produces vaccination coverage levels that are comparable among IAP areas and over time.; Children aged 19 to 35 months living in the United States at the time of the interview.;Type: ODUM:CODEBOOK.NUMBER Notes: 47-006-2002-CD;"
633,https://hdl.handle.net/1902.29/10179,,Version Date: 1975Version Text: Deaths
2441,https://hdl.handle.net/1902.29/H-1882,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of New Jersey residents 21 years of age and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; New Jersey residents 21 years of age and over;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1882;"
827,https://hdl.handle.net/1902.29/10447,,Version Date: 2008Version Text: Deaths
30178,https://doi.org/10.15139/S3/X8FOXC,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
2455,https://hdl.handle.net/1902.29/H-1896,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of undergraduates at the University of Hartford. Attitudes on various topics were collected by questionnaire in a face-to-face interview; Undergraduates at the University of Hartford;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1896;"
