datasetPID,dataverseName,dataverseUrl,datasetPIDUrl,numberOfVersions,numberOfMajorVersions,publicationDate,latestReleaseDate,ageOfDataset(Days),ageOfLastUpdate(Days),descriptionLenth,termsExist,license,termsOfUseExists,termsOfAccessExists,relPubCount,relPubPIDCount,usedMetadataBlocks,numberOfFiles,noFileDescriptionCount,fileTagsExist,uniqueContentTypes,ingestableTabularFileCount,ingestedTabFilesCount,uningestedTabFilesCount,restrictedFilesCount
doi:10.7910/DVN/EYQVWL,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/EYQVWL,5.0,4.0,2012-02-02 00:00:00+00:00,2016-04-20 18:13:22+00:00,3308.0,1768.0,1915.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",167.0,0.0,True,"application/pdf,application/zip,text/plain; charset=US-ASCII,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",138.0,138.0,0.0,0.0
doi:10.7910/DVN/EYVOVA,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/EYVOVA,1.0,1.0,2020-03-20 17:44:51+00:00,2020-03-20 17:44:51+00:00,338.0,338.0,3378.0,True,NONE,True,False,3.0,3.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/F0MLE3,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/F0MLE3,2.0,1.0,2015-11-03 18:54:54+00:00,2015-11-16 18:47:12+00:00,1937.0,1924.0,1213.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/F2PKSE,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/F2PKSE,2.0,1.0,2019-09-06 14:49:04+00:00,2019-09-06 14:49:51+00:00,534.0,534.0,1877.0,True,NONE,True,False,3.0,3.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/F2RXR2,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/F2RXR2,1.0,1.0,2020-11-13 19:20:12+00:00,2020-11-13 19:20:12+00:00,100.0,100.0,486.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,application/x-stata-syntax,text/tab-separated-values",2.0,2.0,0.0,0.0
doi:10.7910/DVN/F3GN5T,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/F3GN5T,3.0,1.0,2016-04-20 19:02:58+00:00,2018-06-18 14:50:21+00:00,1768.0,979.0,2808.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",168.0,0.0,True,"application/pdf,application/zip,text/tab-separated-values",150.0,150.0,0.0,168.0
doi:10.7910/DVN/F4ROMK,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/F4ROMK,3.0,1.0,2017-08-30 18:04:19+00:00,2019-04-10 15:53:38+00:00,1271.0,683.0,2661.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",2.0,2.0,True,application/vnd.ms-excel,0.0,0.0,0.0,2.0
doi:10.7910/DVN/F67UTU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/F67UTU,1.0,1.0,2019-05-30 13:13:36+00:00,2019-05-30 13:13:36+00:00,633.0,633.0,409.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/F7IOM2,Global Food Policy Report,https://dataverse.harvard.edu/dataverse/GFPR,https://doi.org/10.7910/DVN/F7IOM2,1.0,1.0,2019-03-27 09:43:33+00:00,2019-03-27 09:43:33+00:00,697.0,697.0,1466.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",1.0,0.0,True,application/vnd.ms-excel,0.0,0.0,0.0,0.0
doi:10.7910/DVN/F7SHCR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/F7SHCR,1.0,1.0,2020-07-14 19:33:17+00:00,2020-07-14 19:33:17+00:00,222.0,222.0,3569.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/FA0QPM,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FA0QPM,2.0,1.0,2015-09-09 20:19:52+00:00,2015-10-15 20:23:03+00:00,1992.0,1956.0,2894.0,True,CC0,True,False,0.0,0.0,"citation,geospatial",7.0,7.0,True,"application/pdf,text/tab-separated-values",3.0,3.0,0.0,0.0
doi:10.7910/DVN/FAYZZB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FAYZZB,1.0,1.0,2019-05-30 14:51:18+00:00,2019-05-30 14:51:18+00:00,633.0,633.0,399.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/FAZWO3,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FAZWO3,3.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 19:01:31+00:00,4449.0,362.0,969.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/FB6ZHC,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/FB6ZHC,3.0,1.0,2017-02-08 21:17:27+00:00,2017-02-21 17:33:45+00:00,1474.0,1461.0,288.0,True,NONE,True,False,0.0,0.0,citation,2.0,0.0,False,"application/twbx,application/zipped-shapefile",0.0,0.0,0.0,0.0
doi:10.7910/DVN/FEAEJ3,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/FEAEJ3,2.0,2.0,2016-02-22 22:53:36+00:00,2016-02-27 11:14:07+00:00,1826.0,1821.0,691.0,True,CC0,True,False,0.0,0.0,"citation,geospatial",4.0,1.0,False,"application/pdf,application/x-stata-syntax,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/FINYG6,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FINYG6,1.0,1.0,2020-03-20 17:24:21+00:00,2020-03-20 17:24:21+00:00,338.0,338.0,3205.0,True,NONE,True,False,3.0,3.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/FJBLNL,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FJBLNL,2.0,1.0,2020-06-17 16:18:08+00:00,2021-01-05 14:26:48+00:00,249.0,47.0,3159.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/FJQ387,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/FJQ387,1.0,1.0,2021-02-05 19:55:56+00:00,2021-02-05 19:55:56+00:00,16.0,16.0,1121.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",5.0,1.0,True,text/tab-separated-values,5.0,5.0,0.0,0.0
doi:10.7910/DVN/FKEC9X,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/FKEC9X,4.0,1.0,2018-01-23 19:39:28+00:00,2019-04-26 21:16:14+00:00,1125.0,667.0,140.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/FO2I5G,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FO2I5G,1.0,1.0,2020-03-26 15:12:57+00:00,2020-03-26 15:12:57+00:00,332.0,332.0,3015.0,True,NONE,True,False,3.0,2.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/FO8WDU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FO8WDU,7.0,2.0,2017-06-26 18:03:55+00:00,2020-03-16 19:13:23+00:00,1336.0,342.0,3264.0,True,NONE,True,False,11.0,11.0,"citation,geospatial,socialscience",5.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/FOYZBL,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FOYZBL,1.0,1.0,2017-08-24 20:24:24+00:00,2017-08-24 20:24:24+00:00,1277.0,1277.0,351.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/FSMCTQ,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/FSMCTQ,3.0,1.0,2017-01-11 11:59:49+00:00,2017-02-21 17:54:19+00:00,1502.0,1461.0,595.0,True,NONE,True,False,0.0,0.0,citation,4.0,0.0,False,"application/x-stata,application/zipped-shapefile,text/csv",5.0,0.0,5.0,0.0
doi:10.7910/DVN/FSSKBW,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/FSSKBW,4.0,3.0,2020-07-14 02:39:28+00:00,2020-12-23 03:08:51+00:00,223.0,61.0,734.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",10.0,1.0,False,"application/zip,text/plain",0.0,0.0,0.0,0.0
doi:10.7910/DVN/FVEISH,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/FVEISH,2.0,1.0,2017-08-30 19:39:44+00:00,2019-04-10 15:50:53+00:00,1271.0,683.0,1806.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",8.0,8.0,False,text/tab-separated-values,8.0,8.0,0.0,8.0
doi:10.7910/DVN/FYGKY2,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/FYGKY2,6.0,5.0,2012-02-13 00:00:00+00:00,2015-11-18 21:05:20+00:00,3297.0,1922.0,1098.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0,0.0
doi:10.7910/DVN/G2CSNP,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/G2CSNP,2.0,1.0,2017-08-30 18:20:29+00:00,2019-04-10 15:50:39+00:00,1271.0,683.0,1354.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,True,text/tab-separated-values,1.0,1.0,0.0,1.0
doi:10.7910/DVN/G2MFQP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/G2MFQP,1.0,1.0,2021-02-12 16:15:27+00:00,2021-02-12 16:15:27+00:00,9.0,9.0,868.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",46.0,46.0,True,"application/pdf,text/tab-separated-values",43.0,43.0,0.0,0.0
doi:10.7910/DVN/G4QLNP,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/G4QLNP,3.0,2.0,2021-02-05 01:49:02+00:00,2021-02-05 02:14:43+00:00,17.0,17.0,1646.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",8.0,1.0,True,text/tab-separated-values,8.0,8.0,0.0,8.0
doi:10.7910/DVN/G4TBLF,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/G4TBLF,12.0,5.0,2016-02-11 14:59:01+00:00,2017-12-06 03:18:52+00:00,1837.0,1174.0,1874.0,True,CC0,True,False,0.0,0.0,"citation,geospatial",35.0,0.0,False,"application/zip,application/zipped-shapefile",0.0,0.0,0.0,0.0
doi:10.7910/DVN/G84XIB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/G84XIB,2.0,1.0,2018-01-18 15:50:09+00:00,2018-02-13 16:22:54+00:00,1130.0,1104.0,917.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/G8DH3M,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/G8DH3M,2.0,1.0,2020-07-14 19:35:45+00:00,2021-01-05 15:11:50+00:00,222.0,47.0,3536.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",8.0,8.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",2.0,2.0,0.0,0.0
doi:10.7910/DVN/GH5KOG,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GH5KOG,2.0,1.0,2019-03-05 20:50:19+00:00,2019-11-04 15:00:29+00:00,719.0,475.0,1867.0,True,NONE,True,False,2.0,0.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",2.0,2.0,0.0,4.0
doi:10.7910/DVN/GHDHIK,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/GHDHIK,2.0,1.0,2015-11-03 18:45:02+00:00,2015-11-16 21:01:23+00:00,1937.0,1924.0,1205.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/GI0TEC,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GI0TEC,4.0,1.0,2017-02-10 18:17:42+00:00,2017-11-28 17:56:52+00:00,1472.0,1181.0,2031.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",10.0,10.0,True,"application/pdf,application/vnd.openxmlformats-officedocument.wordprocessingml.document,text/tab-separated-values",4.0,4.0,0.0,0.0
doi:10.7910/DVN/GJ20JY,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GJ20JY,1.0,1.0,2019-08-08 17:14:53+00:00,2019-08-08 17:14:53+00:00,563.0,563.0,1441.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/GLGMJT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GLGMJT,1.0,1.0,2020-03-16 14:05:16+00:00,2020-03-16 14:05:16+00:00,342.0,342.0,3218.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/GOOF4U,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GOOF4U,5.0,3.0,2012-11-13 00:00:00+00:00,2021-01-08 16:17:10+00:00,3023.0,44.0,989.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",10.0,0.0,True,"application/octet-stream,application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/GQGQR6,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/GQGQR6,2.0,1.0,2017-08-30 19:30:53+00:00,2019-04-10 15:58:48+00:00,1271.0,683.0,1807.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",2.0,2.0,True,application/vnd.ms-excel,0.0,0.0,0.0,2.0
doi:10.7910/DVN/GQOQYL,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GQOQYL,2.0,1.0,2020-03-18 18:15:52+00:00,2020-03-18 18:30:43+00:00,340.0,340.0,3471.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/GRIAV8,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GRIAV8,2.0,1.0,2020-01-24 15:49:53+00:00,2020-01-24 15:52:10+00:00,394.0,394.0,412.0,True,NONE,True,False,5.0,5.0,"citation,geospatial,socialscience",27.0,27.0,True,"application/pdf,text/tab-separated-values",25.0,25.0,0.0,0.0
doi:10.7910/DVN/GTSEWP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GTSEWP,1.0,2.0,2018-06-05 00:31:11+00:00,2018-06-05 00:31:11+00:00,993.0,993.0,1296.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",41.0,39.0,True,"application/pdf,application/vnd.ms-excel,application/zip,text/plain,text/tab-separated-values",35.0,35.0,0.0,0.0
doi:10.7910/DVN/GUC0LB,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/GUC0LB,4.0,1.0,2018-01-23 19:30:50+00:00,2019-04-26 20:52:54+00:00,1125.0,667.0,138.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/GWWWEU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GWWWEU,4.0,3.0,2012-03-20 00:00:00+00:00,2015-12-07 19:35:12+00:00,3261.0,1903.0,1991.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",102.0,0.0,True,"application/pdf,application/zip,text/tab-separated-values",82.0,82.0,0.0,0.0
doi:10.7910/DVN/GXJIBF,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/GXJIBF,1.0,1.0,2019-10-02 17:29:15+00:00,2019-10-02 17:29:15+00:00,508.0,508.0,1548.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,0.0,1.0
doi:10.7910/DVN/GXO9ZL,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/GXO9ZL,1.0,1.0,2020-03-23 18:18:58+00:00,2020-03-23 18:18:58+00:00,335.0,335.0,1437.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/GZKBRU,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/GZKBRU,2.0,1.0,2015-11-03 18:43:44+00:00,2015-11-16 21:12:07+00:00,1937.0,1924.0,1209.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/H1ROEP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/H1ROEP,1.0,1.0,2018-11-15 13:02:00+00:00,2018-11-15 13:02:00+00:00,829.0,829.0,818.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",5.0,2.0,True,"application/pdf,application/vnd.openxmlformats-officedocument.wordprocessingml.document,text/tab-separated-values",3.0,3.0,0.0,0.0
doi:10.7910/DVN/H3SQEY,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/H3SQEY,1.0,1.0,2016-06-10 18:42:55+00:00,2016-06-10 18:42:55+00:00,1717.0,1717.0,2168.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",72.0,72.0,True,"application/pdf,text/tab-separated-values",66.0,66.0,0.0,0.0
doi:10.7910/DVN/H6RWOO,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/H6RWOO,5.0,1.0,2016-04-15 14:55:59+00:00,2019-11-22 17:58:16+00:00,1773.0,457.0,1914.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",58.0,1.0,True,"application/pdf,text/tab-separated-values",53.0,53.0,0.0,58.0
doi:10.7910/DVN/HAZLJG,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HAZLJG,1.0,1.0,2017-08-24 20:28:59+00:00,2017-08-24 20:28:59+00:00,1277.0,1277.0,1052.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/HBEBKK,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HBEBKK,1.0,1.0,2020-03-18 18:43:40+00:00,2020-03-18 18:43:40+00:00,340.0,340.0,2992.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/HBHIP2,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HBHIP2,3.0,3.0,2012-03-19 00:00:00+00:00,2012-05-11 00:00:00+00:00,3262.0,3209.0,1849.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",26.0,0.0,True,"application/pdf,text/tab-separated-values",23.0,23.0,0.0,0.0
doi:10.7910/DVN/HBQQVE,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HBQQVE,2.0,1.0,2018-10-24 12:26:08+00:00,2018-11-27 16:17:05+00:00,851.0,817.0,1358.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",104.0,99.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",102.0,102.0,0.0,0.0
doi:10.7910/DVN/HDVKK4,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HDVKK4,1.0,1.0,2020-12-14 17:34:29+00:00,2020-12-14 17:34:29+00:00,69.0,69.0,1706.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",2.0,2.0,0.0,0.0
doi:10.7910/DVN/HGWEPF,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/HGWEPF,4.0,1.0,2017-08-30 20:07:07+00:00,2019-04-10 15:47:50+00:00,1271.0,683.0,582.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,3.0,True,application/vnd.ms-excel,0.0,0.0,0.0,3.0
doi:10.7910/DVN/HJRIYU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HJRIYU,6.0,4.0,2012-12-10 00:00:00+00:00,2015-11-19 18:59:29+00:00,2996.0,1921.0,970.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",2.0,0.0,True,"application/pdf,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",1.0,0.0,1.0,0.0
doi:10.7910/DVN/HJYYTI,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HJYYTI,2.0,2.0,2013-09-27 00:00:00+00:00,2015-05-12 18:40:26+00:00,2705.0,2112.0,525.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",8.0,0.0,True,"application/msword,application/octet-stream,application/pdf,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/zip,image/png,text/plain; charset=US-ASCII",1.0,0.0,1.0,0.0
doi:10.7910/DVN/HM9HJ4,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/HM9HJ4,2.0,1.0,2017-09-26 16:52:15+00:00,2019-04-10 15:54:36+00:00,1244.0,683.0,2348.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/HNCAP1,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HNCAP1,3.0,1.0,2008-12-18 00:00:00+00:00,2015-11-18 17:26:32+00:00,4449.0,1922.0,1907.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",6.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/HOR9ZZ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HOR9ZZ,6.0,4.0,2012-02-02 00:00:00+00:00,2018-06-29 00:53:44+00:00,3308.0,969.0,1975.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",195.0,0.0,True,"application/dbf,application/octet-stream,application/pdf,application/sbn,application/sbx,application/shp,application/shx,application/vnd.ms-excel,application/zip,image/jpeg,text/tab-separated-values",165.0,165.0,0.0,195.0
doi:10.7910/DVN/HQRVE6,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/HQRVE6,2.0,1.0,2017-08-30 18:07:01+00:00,2019-04-10 15:47:43+00:00,1271.0,683.0,3494.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",7.0,7.0,True,"application/vnd.ms-excel,text/plain",0.0,0.0,0.0,7.0
doi:10.7910/DVN/HSNZLT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/HSNZLT,1.0,1.0,2019-05-30 13:11:20+00:00,2019-05-30 13:11:20+00:00,633.0,633.0,404.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/HTGXH0,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/HTGXH0,4.0,1.0,2018-01-23 19:53:56+00:00,2020-06-02 18:59:36+00:00,1125.0,264.0,146.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/HYF6G9,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/HYF6G9,1.0,1.0,2018-01-16 22:45:31+00:00,2018-01-16 22:45:31+00:00,1132.0,1132.0,1116.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
